,vehicle_id,trip_id,route_id,lat,lon,agency_id,route_short_name,route_type,agency_name
69,9031001003003583,14010000644190579,,59.381004333496094,17.805072784423828,,,,
70,9031001001004144,14010000726889057,,59.37565231323242,17.969825744628906,,,,
71,9031001006502944,14010000729221632,,59.26824188232422,17.996644973754883,,,,
72,9031001007093675,14010000729541985,,59.30052185058594,18.198606491088867,,,,
73,9031001003005445,14010000691056719,,59.323246002197266,18.25623321533203,,,,
74,9031001003004965,14010000671782667,,58.9165153503418,17.95037269592285,,,,
75,9031001001506930,14010000690233769,,59.3383903503418,17.937999725341797,,,,
76,9031001003007247,14010000726172387,,59.27885818481445,18.312406539916992,,,,
77,9031001001500413,14010000721866049,,59.24416732788086,18.2290096282959,,,,
78,9031001001004555,14010000723305435,,59.35618591308594,17.961284637451172,,,,
79,9031001004505186,14010000720822897,,59.34549331665039,18.072063446044922,,,,
80,9031001001007153,14010000689090378,,59.306541442871094,18.078088760375977,,,,
81,9031001003005584,14010000720509632,,59.234989166259766,17.976415634155273,,,,
82,9031001004505104,14010000720821424,,59.5620002746582,18.239900588989258,,,,
83,9031001003002775,14010000728456926,,59.207664489746094,17.749937057495117,,,,
84,9031001007500664,14010000722486910,,59.36189651489258,18.40388298034668,,,,
85,9031001001004659,14010000717092438,,59.363990783691406,17.977481842041016,,,,
86,9031001006502645,14010000719027120,,59.36650466918945,18.009571075439453,,,,
87,9031001003005518,14010000720510691,,59.265830993652344,18.134319305419922,,,,
88,9031001004505000,14010000720820745,,59.39030456542969,18.042203903198242,,,,
89,9031001003005339,14010000691056431,,59.31025695800781,18.134166717529297,,,,
90,9031001008000750,14010000722487128,,59.306949615478516,17.896852493286133,,,,
91,9031001003003584,,9011001098200000,59.470218658447266,17.91828727722168,505000000000000001,41B,700,AB SL Kundtjänst
92,9031001001004818,14010000702326891,,59.317787170410156,18.02863121032715,,,,
93,9031001003003054,14010000670449106,,59.45352554321289,17.80582046508789,,,,
94,9031001003003587,14010000728445555,,59.45689392089844,17.92401885986328,,,,
95,9031001003003873,14010100691058019,,59.28714370727539,18.704246520996094,,,,
96,9031001001004005,14010000686287838,,59.346744537353516,18.107534408569336,,,,
97,9031001004505547,14010000721160401,,59.87287139892578,19.060258865356445,,,,
98,9031001001004689,14010000726397414,,59.36030960083008,17.995336532592773,,,,
99,9031001004505588,14010000721146835,,59.4351692199707,18.069868087768555,,,,
100,9031001004505566,14010000721159783,,59.69087600708008,18.6629581451416,,,,
101,9031001003004969,14010000730585716,,59.14715576171875,17.833337783813477,,,,
102,9031001001007204,14010000692152922,,59.34465789794922,18.046579360961914,,,,
103,9031001004505176,14010000720858243,,59.50212860107422,18.351455688476562,,,,
104,9031001001007182,14010000686175708,,59.334320068359375,18.01474380493164,,,,
105,9031001003005386,14010000723768342,,59.31743621826172,18.08890151977539,,,,
106,9031001001001556,14010000686189469,,59.314002990722656,18.0845947265625,,,,
107,9031001007084431,14010000719416879,,59.36375427246094,18.00821876525879,,,,
108,9031001001004683,14010000730199038,,59.42951965332031,17.947818756103516,,,,
109,9031001001004108,14010000686288181,,59.31605529785156,18.033550262451172,,,,
110,9031001003005045,14010000723744574,,59.15084457397461,18.179500579833984,,,,
111,9031001004500432,14010000720567982,,59.526947021484375,17.913707733154297,,,,
112,9031001001004599,14010000717671993,,59.318695068359375,18.032180786132812,,,,
113,9031001007000430,14010200692211894,,59.33195114135742,18.079792022705078,,,,
114,9031001004505059,14010000725351581,,59.53474426269531,18.080156326293945,,,,
115,9031001004500450,14010000720822609,,59.508995056152344,18.060579299926758,,,,
116,9031001003005392,14010000685565118,,59.29933166503906,18.16495132446289,,,,
117,9031001004505583,14010000721146592,,59.74820327758789,18.68568229675293,,,,
118,9031001001004018,14010000692075815,,59.33237075805664,18.04879379272461,,,,
119,9031001003005505,14010000720511794,,59.242801666259766,17.928247451782227,,,,
120,9031001003005059,14010000723738742,,59.219364166259766,18.2091121673584,,,,
121,9031001001007601,14010000686174663,,59.33250045776367,18.076942443847656,,,,
122,9031001003005446,14010000691057199,,59.31228256225586,18.209108352661133,,,,
123,9031001001500307,14010000708317014,,59.298484802246094,18.14741325378418,,,,
124,9031001004505005,14010000725352036,,59.409637451171875,17.96306610107422,,,,
125,9031001003005090,14010000730347363,,59.16542434692383,18.138023376464844,,,,
126,9031001001004569,14010000687452349,,59.33828353881836,17.93621063232422,,,,
127,9031001001004834,14010000717671762,,59.33750534057617,18.030405044555664,,,,
128,9031001003005393,14010000723497352,,59.316890716552734,18.13890266418457,,,,
129,9031001004505592,14010000721147543,,59.437599182128906,18.079357147216797,,,,
130,9031001008500737,14010000728357111,,59.377811431884766,18.707368850708008,,,,
131,9031001004505195,14010000720822040,,59.41664123535156,18.311067581176758,,,,
132,9031001001004696,14010000717092820,,59.361202239990234,17.94491958618164,,,,
133,9031001004505040,14010000725351755,,59.443641662597656,18.09568977355957,,,,
134,9031001004505152,14010000721147726,,59.63145065307617,18.91439437866211,,,,
135,9031001003002761,14010000720509524,,59.27153015136719,17.88947105407715,,,,
136,9031001003002778,14010000720511671,,59.28609848022461,17.96589469909668,,,,
137,9031001004505062,14010000725351827,,59.457157135009766,18.035184860229492,,,,
138,9031001003005516,14010000720510825,,59.26097106933594,18.11715316772461,,,,
139,9031001001505010,14010100726930246,,59.332950592041016,18.074323654174805,,,,
140,9031001003002089,14010000722223671,,59.323036193847656,18.386516571044922,,,,
141,9031001003005449,14010000722224256,,59.33283615112305,18.264867782592773,,,,
142,9031001003005098,14010000586306645,,59.169151306152344,18.161815643310547,,,,
143,9031001002520017,14010100722361593,,59.295108795166016,17.97817039489746,,,,
144,9031001003005562,14010000721448301,,59.30621337890625,18.032007217407227,,,,
145,9031001003005524,14010000720510110,,59.25455093383789,18.022268295288086,,,,
146,9031001001007223,14010000724546653,,59.342464447021484,18.082788467407227,,,,
147,9031001001004140,14010000717092372,,59.46005630493164,17.900192260742188,,,,
148,9031001004500469,14010000720568493,,59.62891387939453,17.861164093017578,,,,
149,9031001003005592,14010000720511023,,59.29692840576172,18.035137176513672,,,,
150,9031001004505147,14010000721147836,,59.75674819946289,18.394495010375977,,,,
151,9031001000500547,14010000725141825,,59.4019660949707,18.355880737304688,,,,
152,9031001001004615,14010000717093696,,59.358428955078125,17.997695922851562,,,,
153,9031001008000635,14010000691584132,,59.31913375854492,18.159650802612305,,,,
154,9031001004505575,14010000721160518,,59.73270034790039,18.791236877441406,,,,
155,9031001001004807,14010000724493429,,59.35737991333008,18.104116439819336,,,,
156,9031001003005603,14010000720509182,,59.20016098022461,17.834203720092773,,,,
157,9031001003003479,14010000721711702,,59.18179702758789,17.643098831176758,,,,
158,9031001001004099,14010000631567919,,59.34285354614258,18.050640106201172,,,,
159,9031001008000623,14010000691587894,,59.40290451049805,18.145477294921875,,,,
160,9031001003005406,14010000724365693,,59.31585693359375,18.233781814575195,,,,
161,9031001003005086,14010000722591808,,59.167991638183594,18.1406307220459,,,,
162,9031001003005071,14010000723744527,,59.11652374267578,18.259042739868164,,,,
163,9031001003005503,14010000720509855,,59.26431655883789,18.140832901000977,,,,
164,9031001002520041,14010100722361473,,59.340694427490234,18.08176040649414,,,,
165,9031001003005034,14010000586306741,,59.20551681518555,18.203678131103516,,,,
166,9031001003003901,14010000730347414,,59.08805465698242,18.17866325378418,,,,
167,9031001001004624,14010000717092676,,59.36729049682617,17.995431900024414,,,,
