id,species_guess,scientific_name,observed_on,latitude,longitude,photo_url,iconic_taxa
374702894,Eurasian Oystercatcher,Haematopus ostralegus,2026-06-23,59.328255,18.0648528333,https://inaturalist-open-data.s3.amazonaws.com/photos/684910392/medium.jpg,Aves
374703086,Grey Heron,Ardea cinerea,2026-06-23,59.3284416667,18.0665695,https://inaturalist-open-data.s3.amazonaws.com/photos/684910652/medium.jpg,Aves
374669950,Barnacle Goose,Branta leucopsis,2026-06-23,59.3270568438,18.0554226609,https://inaturalist-open-data.s3.amazonaws.com/photos/684845817/medium.jpg,Aves
374669794,Lesser Spotted Woodpecker,Dryobates minor,2026-06-23,59.2244338889,17.93764875,https://inaturalist-open-data.s3.amazonaws.com/photos/684845660/medium.jpg,Aves
374662631,Common Gull,Larus canus,2026-06-23,59.3763258308,18.0447830167,https://inaturalist-open-data.s3.amazonaws.com/photos/684831553/medium.jpg,Aves
374662306,White Wagtail,Motacilla alba,2026-06-23,59.3762612483,18.0447222479,https://inaturalist-open-data.s3.amazonaws.com/photos/684830885/medium.jpg,Aves
374661725,Eurasian Blackbird,Turdus merula,2026-06-23,59.3767317245,18.0448614713,https://inaturalist-open-data.s3.amazonaws.com/photos/684829947/medium.jpg,Aves
374633901,Common Wood-Pigeon,Columba palumbus,2026-06-23,59.365525,18.0604363,https://inaturalist-open-data.s3.amazonaws.com/photos/684779746/medium.jpg,Aves
374628298,Black-headed Gull,Chroicocephalus ridibundus,2026-06-23,59.3321643316,18.0637839944,https://inaturalist-open-data.s3.amazonaws.com/photos/684768835/medium.jpg,Aves
374624798,Large White-headed Gulls,Larus,2026-06-23,59.3307333333,18.0611611667,https://inaturalist-open-data.s3.amazonaws.com/photos/684762832/medium.jpg,Aves
374590892,House Sparrow,Passer domesticus,2026-06-23,59.4933648,18.0661816,https://inaturalist-open-data.s3.amazonaws.com/photos/684700093/medium.jpg,Aves
374580719,Eurasian Tree Sparrow,Passer montanus,2026-06-23,59.3514799,18.0353557,https://static.inaturalist.org/photos/684681034/medium.jpg,Aves
374579649,Common Merganser,Mergus merganser,2026-06-23,59.3924267963,18.0234735366,https://inaturalist-open-data.s3.amazonaws.com/photos/684678841/medium.jpg,Aves
374568398,Barnacle Goose,Branta leucopsis,2026-06-23,59.3299309958,18.0922089734,https://inaturalist-open-data.s3.amazonaws.com/photos/684657702/medium.jpg,Aves
374527145,Fieldfare,Turdus pilaris,2026-06-23,59.3669583835,18.0557482224,https://inaturalist-open-data.s3.amazonaws.com/photos/684580127/medium.jpg,Aves
374286388,Feral Pigeon,Columba livia domestica,2026-06-22,59.32974123,18.05757084,https://inaturalist-open-data.s3.amazonaws.com/photos/684106255/medium.jpg,Aves
374285305,White Wagtail,Motacilla alba,2026-06-22,59.3281866667,18.3961883333,https://inaturalist-open-data.s3.amazonaws.com/photos/684104920/medium.jpg,Aves
374381523,Gadwall,Mareca strepera,2026-06-22,59.3553854,18.0534059,https://inaturalist-open-data.s3.amazonaws.com/photos/684290585/medium.jpg,Aves
374380515,Eurasian Coot,Fulica atra,2026-06-22,59.3557322,18.0547741,https://inaturalist-open-data.s3.amazonaws.com/photos/684288590/medium.jpg,Aves
374254784,Lesser Black-backed Gull,Larus fuscus,2026-06-22,59.3320758859,18.062260987,https://inaturalist-open-data.s3.amazonaws.com/photos/684045884/medium.jpg,Aves
374259119,White-tailed Eagle,Haliaeetus albicilla,2026-06-22,59.5678537629,18.5983336504,https://inaturalist-open-data.s3.amazonaws.com/photos/684054249/medium.jpg,Aves
374239641,Mute Swan,Cygnus olor,2026-06-22,59.3361333333,18.0403,https://static.inaturalist.org/photos/684016516/medium.jpg,Aves
374252059,Hooded Crow,Corvus cornix,2026-06-22,59.3610789,18.0574585,https://inaturalist-open-data.s3.amazonaws.com/photos/684040204/medium.jpg,Aves
374252288,Mallard,Anas platyrhynchos,2026-06-22,59.355411,18.0534081,https://inaturalist-open-data.s3.amazonaws.com/photos/684040670/medium.jpg,Aves
374250017,Eurasian Oystercatcher,Haematopus ostralegus,2026-06-22,59.3270067128,18.0558260374,https://static.inaturalist.org/photos/684036117/medium.jpg,Aves
374373700,Eurasian Magpie,Pica pica,2026-06-22,59.3528599,18.0416168,https://inaturalist-open-data.s3.amazonaws.com/photos/684275133/medium.jpg,Aves
374059797,Typical Moorhens,Gallinula,2026-06-21,59.3722060946,17.9683324322,https://inaturalist-open-data.s3.amazonaws.com/photos/683664107/medium.jpg,Aves
374054145,Common Wood-Pigeon,Columba palumbus,2026-06-21,59.331195912,18.5829711176,https://inaturalist-open-data.s3.amazonaws.com/photos/683653566/medium.jpg,Aves
374054414,European Goldfinch,Carduelis carduelis,2026-06-21,59.3312529947,18.5829934028,https://inaturalist-open-data.s3.amazonaws.com/photos/683654147/medium.jpg,Aves
374250750,Long-tailed Tit,Aegithalos caudatus,2026-06-21,59.4821908667,18.1320658699,https://inaturalist-open-data.s3.amazonaws.com/photos/684037347/medium.jpg,Aves
373991004,Eurasian Blackbird,Turdus merula,2026-06-21,59.3694491,18.0661451,https://inaturalist-open-data.s3.amazonaws.com/photos/683533996/medium.jpg,Aves
373941212,Eurasian Blue Tit,Cyanistes caeruleus,2026-06-21,59.3028455414,18.2940633316,,Aves
374207643,Large White-headed Gulls,Larus,2026-06-21,59.3312285,18.062244,https://inaturalist-open-data.s3.amazonaws.com/photos/683954436/medium.jpg,Aves
374422874,Hooded Crow,Corvus cornix,2026-06-21,59.3254081228,18.1443217447,https://inaturalist-open-data.s3.amazonaws.com/photos/684369311/medium.jpg,Aves
374422875,Great Spotted Woodpecker,Dendrocopos major,2026-06-21,59.3254113645,18.1441771593,https://inaturalist-open-data.s3.amazonaws.com/photos/684369380/medium.jpg,Aves
374422886,Grey Heron,Ardea cinerea,2026-06-21,59.3261750329,18.1429794365,https://inaturalist-open-data.s3.amazonaws.com/photos/684369566/medium.jpg,Aves
374422876,Horned Grebe,Podiceps auritus,2026-06-21,59.3259430044,18.1430078582,https://inaturalist-open-data.s3.amazonaws.com/photos/684369490/medium.jpg,Aves
374422889,Common Goldeneye,Bucephala clangula,2026-06-21,59.3207275275,18.1504433516,https://inaturalist-open-data.s3.amazonaws.com/photos/684369644/medium.jpg,Aves
374062586,Fieldfare,Turdus pilaris,2026-06-21,59.3326350212,18.0656255409,https://static.inaturalist.org/photos/683670439/medium.jpg,Aves
373896543,European Goldfinch,Carduelis carduelis,2026-06-21,59.8444985576,19.1125401228,,Aves
374036106,Song Thrush,Turdus philomelos,2026-06-21,59.3207587241,18.1889953387,https://static.inaturalist.org/photos/683619430/medium.jpg,Aves
373934606,European Pied Flycatcher,Ficedula hypoleuca,2026-06-21,59.3207533157,18.1891468977,https://static.inaturalist.org/photos/683428787/medium.jpg,Aves
373881371,White Wagtail,Motacilla alba,2026-06-21,59.842965824,19.1208848304,,Aves
373879688,Common Rosefinch,Carpodacus erythrinus,2026-06-21,59.8424381977,19.1203284973,,Aves
373964311,Lesser Black-backed Gull,Larus fuscus,2026-06-21,59.3227157997,18.0730785,https://inaturalist-open-data.s3.amazonaws.com/photos/683483816/medium.jpg,Aves
373890315,Feral Pigeon,Columba livia domestica,2026-06-21,59.3262372,18.0706668,https://inaturalist-open-data.s3.amazonaws.com/photos/683343078/medium.jpg,Aves
374422891,Fieldfare,Turdus pilaris,2026-06-21,59.3458122265,18.1085750772,https://inaturalist-open-data.s3.amazonaws.com/photos/684369914/medium.jpg,Aves
373563522,Eurasian Treecreeper,Certhia familiaris,2026-06-20,59.283755,18.1497388333,https://inaturalist-open-data.s3.amazonaws.com/photos/682716711/medium.jpg,Aves
374046490,Common Merganser,Mergus merganser,2026-06-20,59.4068922812,18.5551420529,https://static.inaturalist.org/photos/683638917/medium.jpg,Aves
374674144,Mute Swan,Cygnus olor,2026-06-20,59.4237716667,18.9095883333,https://inaturalist-open-data.s3.amazonaws.com/photos/684853298/medium.jpg,Aves
373546110,Common Raven,Corvus corax,2026-06-20,59.3578545572,18.0233562738,https://inaturalist-open-data.s3.amazonaws.com/photos/682766092/medium.jpg,Aves
373815811,Indian Peafowl,Pavo cristatus,2026-06-20,59.327495,18.1082361667,https://inaturalist-open-data.s3.amazonaws.com/photos/683198700/medium.jpg,Aves
373543681,Great Spotted Woodpecker,Dendrocopos major,2026-06-20,59.290425,18.1379833333,https://inaturalist-open-data.s3.amazonaws.com/photos/682680038/medium.jpg,Aves
373543884,"Crows, Jays, and Magpies",Corvidae,2026-06-20,59.2908532967,18.133854893,https://inaturalist-open-data.s3.amazonaws.com/photos/682680378/medium.jpg,Aves
373536490,Fieldfare,Turdus pilaris,2026-06-20,59.3523803,18.0298145,https://inaturalist-open-data.s3.amazonaws.com/photos/682667143/medium.jpg,Aves
373536280,Common Chaffinch,Fringilla coelebs,2026-06-20,59.3523803,18.0298145,https://inaturalist-open-data.s3.amazonaws.com/photos/682666878/medium.jpg,Aves
373814990,Great Gray Owl,Strix nebulosa,2026-06-20,59.2872681688,18.0017867399,https://inaturalist-open-data.s3.amazonaws.com/photos/683197149/medium.jpg,Aves
373535366,European Starling,Sturnus vulgaris,2026-06-20,59.3523011,18.0298093,https://inaturalist-open-data.s3.amazonaws.com/photos/682665144/medium.jpg,Aves
373532349,Common Tern,Sterna hirundo,2026-06-20,59.8620513883,19.1320835128,https://inaturalist-open-data.s3.amazonaws.com/photos/682659095/medium.jpg,Aves
373538362,White Wagtail,Motacilla alba,2026-06-20,59.4750102935,18.1317643728,https://inaturalist-open-data.s3.amazonaws.com/photos/682670516/medium.jpg,Aves
373592941,Eurasian Jay,Garrulus glandarius,2026-06-20,59.4258618728,17.9007854406,https://inaturalist-open-data.s3.amazonaws.com/photos/682770863/medium.jpg,Aves
373819323,Grey Heron,Ardea cinerea,2026-06-20,59.3271783333,18.1043305,https://inaturalist-open-data.s3.amazonaws.com/photos/683205228/medium.jpg,Aves
373819120,Hooded Crow,Corvus cornix,2026-06-20,59.3279216667,18.1040721667,https://inaturalist-open-data.s3.amazonaws.com/photos/683204667/medium.jpg,Aves
373523032,Common Chaffinch,Fringilla coelebs,2026-06-20,59.8520184364,19.1380328474,,Aves
373497769,Common Chaffinch,Fringilla coelebs,2026-06-20,59.8370127222,19.0967981071,,Aves
373328440,Mallard,Anas platyrhynchos,2026-06-19,59.4497909546,18.1350803375,https://inaturalist-open-data.s3.amazonaws.com/photos/682267818/medium.jpg,Aves
373547124,Birds,Aves,2026-06-19,59.4302874338,17.8863858339,https://inaturalist-open-data.s3.amazonaws.com/photos/682686261/medium.jpg,Aves
373477279,Common Gull,Larus canus,2026-06-19,59.3221333333,18.0909138333,https://static.inaturalist.org/photos/682553995/medium.jpg,Aves
373477355,Barnacle Goose,Branta leucopsis,2026-06-19,59.321645,18.0900305,https://static.inaturalist.org/photos/682554157/medium.jpg,Aves
373275198,Canada Goose,Branta canadensis,2026-06-19,59.369934082,17.9933815002,https://inaturalist-open-data.s3.amazonaws.com/photos/682592868/medium.jpg,Aves
373273704,Greylag Goose,Anser anser,2026-06-19,59.3693618774,17.9946994781,https://inaturalist-open-data.s3.amazonaws.com/photos/682592869/medium.jpg,Aves
373479311,White-tailed Eagle,Haliaeetus albicilla,2026-06-19,59.4079479885,18.3732158754,https://inaturalist-open-data.s3.amazonaws.com/photos/682557405/medium.jpg,Aves
373244982,Common Wood-Pigeon,Columba palumbus,2026-06-19,59.3147490497,18.1085937601,https://inaturalist-open-data.s3.amazonaws.com/photos/682546315/medium.jpg,Aves
373250787,Mute Swan,Cygnus olor,2026-06-19,59.1244239807,18.4643421173,https://inaturalist-open-data.s3.amazonaws.com/photos/682116876/medium.jpg,Aves
374678538,Northern Wheatear,Oenanthe oenanthe,2026-06-19,59.7460036415,18.9563884959,https://inaturalist-open-data.s3.amazonaws.com/photos/684861075/medium.jpg,Aves
373215534,Eurasian Jackdaw,Coloeus monedula,2026-06-19,59.3382383333,18.0604721667,https://inaturalist-open-data.s3.amazonaws.com/photos/682051291/medium.jpg,Aves
374673474,Arctic Loon,Gavia arctica,2026-06-19,59.43323,18.90415,https://inaturalist-open-data.s3.amazonaws.com/photos/684852547/medium.jpg,Aves
373020781,Common Wood-Pigeon,Columba palumbus,2026-06-18,59.3174696997,18.0863760997,https://inaturalist-open-data.s3.amazonaws.com/photos/681673744/medium.jpg,Aves
373186401,Eurasian Jay,Garrulus glandarius,2026-06-18,59.3529507536,18.0313834548,https://inaturalist-open-data.s3.amazonaws.com/photos/681995958/medium.jpg,Aves
372932794,Common Wood-Pigeon,Columba palumbus,2026-06-18,59.363515,17.98381,https://inaturalist-open-data.s3.amazonaws.com/photos/681507083/medium.jpg,Aves
372914055,Common Gull,Larus canus,2026-06-18,59.3292764997,18.0707506,https://inaturalist-open-data.s3.amazonaws.com/photos/681475068/medium.jpg,Aves
372937993,Barnacle Goose,Branta leucopsis,2026-06-18,59.3276791997,18.0705144,https://inaturalist-open-data.s3.amazonaws.com/photos/681517029/medium.jpg,Aves
372938161,Common Gull,Larus canus,2026-06-18,59.3219962,18.0749546,https://inaturalist-open-data.s3.amazonaws.com/photos/681517234/medium.jpg,Aves
372938070,Eurasian Magpie,Pica pica,2026-06-18,59.3226001997,18.0702871,https://inaturalist-open-data.s3.amazonaws.com/photos/681517094/medium.jpg,Aves
372938695,White Wagtail,Motacilla alba,2026-06-18,59.3281052997,18.0651779997,https://inaturalist-open-data.s3.amazonaws.com/photos/681517794/medium.jpg,Aves
372912885,Mute Swan,Cygnus olor,2026-06-18,59.3286299,18.0674697,https://inaturalist-open-data.s3.amazonaws.com/photos/681471828/medium.jpg,Aves
373002692,Common Gull,Larus canus,2026-06-17,59.3635915,18.0583012,https://inaturalist-open-data.s3.amazonaws.com/photos/681637737/medium.jpg,Aves
372862891,Lesser Black-backed Gull,Larus fuscus,2026-06-17,59.3480857266,18.0328952149,https://inaturalist-open-data.s3.amazonaws.com/photos/681377857/medium.jpg,Aves
372649757,Mallard,Anas platyrhynchos,2026-06-17,59.3274599,18.0790086,https://inaturalist-open-data.s3.amazonaws.com/photos/680970329/medium.jpg,Aves
372648388,Barnacle Goose,Branta leucopsis,2026-06-17,59.3252433997,18.0855564,https://inaturalist-open-data.s3.amazonaws.com/photos/680968070/medium.jpg,Aves
372575235,Fieldfare,Turdus pilaris,2026-06-17,59.3394283333,18.0717445,https://inaturalist-open-data.s3.amazonaws.com/photos/680833710/medium.jpg,Aves
372650063,House Sparrow,Passer domesticus,2026-06-17,59.3273002997,18.0914780997,https://inaturalist-open-data.s3.amazonaws.com/photos/680970861/medium.jpg,Aves
372650297,Tufted Duck,Aythya fuligula,2026-06-17,59.3275075,18.0906531,https://inaturalist-open-data.s3.amazonaws.com/photos/680971330/medium.jpg,Aves
372553379,Hooded Crow,Corvus cornix,2026-06-17,59.3701553345,18.0486698151,https://inaturalist-open-data.s3.amazonaws.com/photos/681962191/medium.jpg,Aves
372543906,Common Rosefinch,Carpodacus erythrinus,2026-06-17,59.8290590337,19.1297654808,,Aves
372539728,European Goldfinch,Carduelis carduelis,2026-06-17,59.35510597,18.05370936,,Aves
372263537,Lesser Black-backed Gull,Larus fuscus,2026-06-16,59.2942085266,18.0790786743,https://inaturalist-open-data.s3.amazonaws.com/photos/681068823/medium.jpg,Aves
372287647,House Sparrow,Passer domesticus,2026-06-16,59.312711,18.090097,https://inaturalist-open-data.s3.amazonaws.com/photos/680278724/medium.jpg,Aves
372258180,House Sparrow,Passer domesticus,2026-06-16,59.312859,18.090095,https://inaturalist-open-data.s3.amazonaws.com/photos/680224171/medium.jpg,Aves
372256246,House Sparrow,Passer domesticus,2026-06-16,59.3127479722,18.09006,https://inaturalist-open-data.s3.amazonaws.com/photos/680220837/medium.jpg,Aves
372255430,House Sparrow,Passer domesticus,2026-06-16,59.312742,18.090059,https://inaturalist-open-data.s3.amazonaws.com/photos/680219551/medium.jpg,Aves
372253874,Fieldfare,Turdus pilaris,2026-06-16,59.3292033333,18.0950833333,https://inaturalist-open-data.s3.amazonaws.com/photos/680217343/medium.jpg,Aves
372252991,Common Wood-Pigeon,Columba palumbus,2026-06-16,59.3127139722,18.0901139722,https://inaturalist-open-data.s3.amazonaws.com/photos/680215987/medium.jpg,Aves
372254279,House Sparrow,Passer domesticus,2026-06-16,59.315888,18.0890149722,https://inaturalist-open-data.s3.amazonaws.com/photos/680218022/medium.jpg,Aves
372253562,Lesser Black-backed Gull,Larus fuscus,2026-06-16,59.3182389722,18.0805779722,https://inaturalist-open-data.s3.amazonaws.com/photos/680216809/medium.jpg,Aves
372229438,Mallard,Anas platyrhynchos,2026-06-16,59.323999,18.076198,https://inaturalist-open-data.s3.amazonaws.com/photos/680171490/medium.jpg,Aves
372229527,Mallard,Anas platyrhynchos,2026-06-16,59.324004,18.076173,https://inaturalist-open-data.s3.amazonaws.com/photos/680171652/medium.jpg,Aves
372229493,Mallard,Anas platyrhynchos,2026-06-16,59.324004,18.076173,https://inaturalist-open-data.s3.amazonaws.com/photos/680171604/medium.jpg,Aves
372228682,Rock Pigeon,Columba livia,2026-06-16,59.3240249722,18.0761199722,https://inaturalist-open-data.s3.amazonaws.com/photos/680170082/medium.jpg,Aves
373308072,Great Crested Grebe,Podiceps cristatus,2026-06-16,59.3293361111,18.10235,https://static.inaturalist.org/photos/682222568/medium.jpg,Aves
372706946,Great Crested Grebe,Podiceps cristatus,2026-06-16,59.374,18.0581695,https://inaturalist-open-data.s3.amazonaws.com/photos/681076741/medium.jpg,Aves
372225790,Mute Swan,Cygnus olor,2026-06-16,59.3538907,18.050545,https://inaturalist-open-data.s3.amazonaws.com/photos/680164521/medium.jpg,Aves
372211046,Barnacle Goose,Branta leucopsis,2026-06-15,59.3298416667,18.0956888333,https://inaturalist-open-data.s3.amazonaws.com/photos/680136465/medium.jpg,Aves
372211351,Fieldfare,Turdus pilaris,2026-06-15,59.329145,18.0960611667,https://inaturalist-open-data.s3.amazonaws.com/photos/680137056/medium.jpg,Aves
372226174,European Greenfinch,Chloris chloris,2026-06-15,59.3525185,18.0310382,https://inaturalist-open-data.s3.amazonaws.com/photos/680165297/medium.jpg,Aves
372211498,White Wagtail,Motacilla alba,2026-06-15,59.32932,18.0951416667,https://inaturalist-open-data.s3.amazonaws.com/photos/680137395/medium.jpg,Aves
371985377,Eurasian Jackdaw,Coloeus monedula,2026-06-15,59.3264884722,18.1044483056,https://static.inaturalist.org/photos/679694770/medium.jpg,Aves
371952673,Common Gull,Larus canus,2026-06-15,59.3237639722,18.070001,https://inaturalist-open-data.s3.amazonaws.com/photos/679632544/medium.jpg,Aves
371953094,Common Gull,Larus canus,2026-06-15,59.323759,18.0700119722,https://inaturalist-open-data.s3.amazonaws.com/photos/679793732/medium.jpg,Aves
372051210,Mistle Thrush,Turdus viscivorus,2026-06-15,59.336105,18.0788221667,https://inaturalist-open-data.s3.amazonaws.com/photos/679820334/medium.jpg,Aves
372706789,Common Gull,Larus canus,2026-06-14,59.3738833333,18.0588971667,https://inaturalist-open-data.s3.amazonaws.com/photos/681076441/medium.jpg,Aves
371613824,Great Crested Grebe,Podiceps cristatus,2026-06-14,59.3306533333,18.0913721667,https://inaturalist-open-data.s3.amazonaws.com/photos/678982664/medium.jpg,Aves
371612904,Eurasian Oystercatcher,Haematopus ostralegus,2026-06-14,59.3292,18.0903361667,https://inaturalist-open-data.s3.amazonaws.com/photos/678980664/medium.jpg,Aves
371702011,Eurasian Oystercatcher,Haematopus ostralegus,2026-06-14,59.3297583333,18.0889138333,https://inaturalist-open-data.s3.amazonaws.com/photos/679217943/medium.jpg,Aves
371701871,Barnacle Goose,Branta leucopsis,2026-06-14,59.32993,18.0914638333,https://inaturalist-open-data.s3.amazonaws.com/photos/679143151/medium.jpg,Aves
371592925,Common Gull,Larus canus,2026-06-14,59.3252220154,18.0623111725,https://inaturalist-open-data.s3.amazonaws.com/photos/678942194/medium.jpg,Aves
371587178,Lesser Black-backed Gull,Larus fuscus,2026-06-14,59.3268966675,18.055721283,https://inaturalist-open-data.s3.amazonaws.com/photos/678932361/medium.jpg,Aves
371604591,Whooper Swan,Cygnus cygnus,2026-06-14,59.3545075039,18.1875305995,https://inaturalist-open-data.s3.amazonaws.com/photos/678963728/medium.jpg,Aves
371604931,Yellowhammer,Emberiza citrinella,2026-06-14,59.3557958834,18.1910801679,https://inaturalist-open-data.s3.amazonaws.com/photos/678964373/medium.jpg,Aves
371605508,Common Goldeneye,Bucephala clangula,2026-06-14,59.3554752884,18.1875379756,https://inaturalist-open-data.s3.amazonaws.com/photos/678965500/medium.jpg,Aves
371565894,Barnacle Goose,Branta leucopsis,2026-06-14,59.3278326234,18.0835211556,https://static.inaturalist.org/photos/678893663/medium.jpg,Aves
371565183,Great Cormorant,Phalacrocorax carbo,2026-06-14,59.3278120648,18.0834820122,https://static.inaturalist.org/photos/678892684/medium.jpg,Aves
371540745,Tawny Owl,Strix aluco,2026-06-14,59.2987511912,18.2796874456,https://inaturalist-open-data.s3.amazonaws.com/photos/678845982/medium.jpg,Aves
372063553,Eurasian Blue Tit,Cyanistes caeruleus,2026-06-14,59.4801762283,18.8067122642,https://inaturalist-open-data.s3.amazonaws.com/photos/679844892/medium.jpg,Aves
372063672,Common Goldeneye,Bucephala clangula,2026-06-14,59.4802960925,18.8082901717,https://inaturalist-open-data.s3.amazonaws.com/photos/679845021/medium.jpg,Aves
371512617,Common Gull,Larus canus,2026-06-13,59.3390324818,18.0594620936,https://inaturalist-open-data.s3.amazonaws.com/photos/678790259/medium.jpg,Aves
371292812,Eurasian Jackdaw,Coloeus monedula,2026-06-13,59.2942085266,18.0790786743,https://inaturalist-open-data.s3.amazonaws.com/photos/678367187/medium.jpg,Aves
371283394,Lesser Black-backed Gull,Larus fuscus,2026-06-13,59.3203578553,18.0614021612,https://inaturalist-open-data.s3.amazonaws.com/photos/678349813/medium.jpg,Aves
371270697,Eurasian Coot,Fulica atra,2026-06-13,59.3023643494,18.1248283386,https://inaturalist-open-data.s3.amazonaws.com/photos/678817112/medium.jpg,Aves
371272300,Budgerigar,Melopsittacus undulatus,2026-06-13,59.2830124078,17.8757691476,https://inaturalist-open-data.s3.amazonaws.com/photos/678328059/medium.jpg,Aves
371263737,Eurasian Coot,Fulica atra,2026-06-13,59.3601099494,18.0541238934,https://inaturalist-open-data.s3.amazonaws.com/photos/678313762/medium.jpg,Aves
371260893,Common Redstart,Phoenicurus phoenicurus,2026-06-13,59.3476616667,17.883105,https://inaturalist-open-data.s3.amazonaws.com/photos/678308099/medium.jpg,Aves
371740905,Mute Swan,Cygnus olor,2026-06-13,59.3308616667,18.0936111667,https://inaturalist-open-data.s3.amazonaws.com/photos/679218309/medium.jpg,Aves
371240598,Hooded Crow,Corvus cornix,2026-06-13,59.3168029785,18.1457080841,https://inaturalist-open-data.s3.amazonaws.com/photos/678324971/medium.jpg,Aves
371283017,Common Redstart,Phoenicurus phoenicurus,2026-06-13,59.4796727857,18.8229265162,https://inaturalist-open-data.s3.amazonaws.com/photos/678349204/medium.jpg,Aves
371203547,Common Tern,Sterna hirundo,2026-06-13,59.4798103734,18.8120345704,https://inaturalist-open-data.s3.amazonaws.com/photos/678349044/medium.jpg,Aves
371647398,Barnacle Goose,Branta leucopsis,2026-06-13,59.3272332923,18.1047293432,https://inaturalist-open-data.s3.amazonaws.com/photos/679043856/medium.jpg,Aves
371201727,Great Crested Grebe,Podiceps cristatus,2026-06-13,59.4792569197,18.8134276269,https://inaturalist-open-data.s3.amazonaws.com/photos/678200382/medium.jpg,Aves
371646706,Hooded Crow,Corvus cornix,2026-06-13,59.3286018609,18.1083497738,https://inaturalist-open-data.s3.amazonaws.com/photos/679042854/medium.jpg,Aves
374747071,Eurasian Coot,Fulica atra,2026-06-13,59.2639916667,17.9792116667,https://inaturalist-open-data.s3.amazonaws.com/photos/684998558/medium.jpg,Aves
371220233,Common Redstart,Phoenicurus phoenicurus,2026-06-13,59.3192316298,17.9831791297,https://static.inaturalist.org/photos/678233539/medium.jpg,Aves
371199858,European Pied Flycatcher,Ficedula hypoleuca,2026-06-13,59.3191941641,17.9835472628,https://static.inaturalist.org/photos/678197281/medium.jpg,Aves
371165168,Barnacle Goose,Branta leucopsis,2026-06-13,59.3728637695,18.0227413177,https://inaturalist-open-data.s3.amazonaws.com/photos/678136064/medium.jpg,Aves
371144880,Feral Pigeon,Columba livia domestica,2026-06-13,59.3103942871,18.0999832153,https://inaturalist-open-data.s3.amazonaws.com/photos/678141171/medium.jpg,Aves
370977779,Feral Pigeon,Columba livia domestica,2026-06-12,59.3316573147,18.3963349924,https://inaturalist-open-data.s3.amazonaws.com/photos/677774390/medium.jpg,Aves
370977483,Barnacle Goose,Branta leucopsis,2026-06-12,59.3275985556,18.0907668889,https://static.inaturalist.org/photos/677774051/medium.jpg,Aves
370955384,Fieldfare,Turdus pilaris,2026-06-12,59.3449944444,18.1541,https://inaturalist-open-data.s3.amazonaws.com/photos/677732387/medium.jpg,Aves
370939005,Fieldfare,Turdus pilaris,2026-06-12,59.3420028687,18.047372818,https://inaturalist-open-data.s3.amazonaws.com/photos/677701015/medium.jpg,Aves
370937772,Common Wood-Pigeon,Columba palumbus,2026-06-12,59.3420028687,18.047372818,https://inaturalist-open-data.s3.amazonaws.com/photos/680233384/medium.jpg,Aves
370941073,Common Redstart,Phoenicurus phoenicurus,2026-06-12,59.3041403735,18.0388869199,https://inaturalist-open-data.s3.amazonaws.com/photos/677704420/medium.jpg,Aves
370934130,Eurasian Magpie,Pica pica,2026-06-12,59.3420028687,18.047372818,https://inaturalist-open-data.s3.amazonaws.com/photos/677691664/medium.jpg,Aves
370930463,Canada Goose,Branta canadensis,2026-06-12,59.3420028687,18.047372818,https://inaturalist-open-data.s3.amazonaws.com/photos/677684255/medium.jpg,Aves
370923426,Eurasian Coot,Fulica atra,2026-06-12,59.3420028687,18.047372818,https://inaturalist-open-data.s3.amazonaws.com/photos/677684144/medium.jpg,Aves
372100002,Barnacle Goose,Branta leucopsis,2026-06-12,59.3326350212,18.0656255409,https://inaturalist-open-data.s3.amazonaws.com/photos/679915395/medium.jpg,Aves
370952662,Grey Heron,Ardea cinerea,2026-06-12,59.3671583333,18.0482305556,https://inaturalist-open-data.s3.amazonaws.com/photos/677726914/medium.jpg,Aves
371137508,Hawfinch,Coccothraustes coccothraustes,2026-06-12,59.3957472222,18.0424444444,https://inaturalist-open-data.s3.amazonaws.com/photos/678084403/medium.jpg,Aves
370856785,Eurasian Blackbird,Turdus merula,2026-06-12,59.31498,18.0418805,https://static.inaturalist.org/photos/677546466/medium.jpg,Aves
370851939,Eurasian Blue Tit,Cyanistes caeruleus,2026-06-12,59.3149333333,18.0431055,https://static.inaturalist.org/photos/677536653/medium.jpg,Aves
370839047,Common Gull,Larus canus,2026-06-12,59.3655925639,18.0595124513,https://inaturalist-open-data.s3.amazonaws.com/photos/677512062/medium.jpg,Aves
374670925,Pigeons and Doves,Columbiformes,2026-06-11,59.2344360278,17.9139385,https://inaturalist-open-data.s3.amazonaws.com/photos/684847486/medium.jpg,Aves
370699144,Great Reed Warbler,Acrocephalus arundinaceus,2026-06-11,59.364750946,18.1885218665,https://inaturalist-open-data.s3.amazonaws.com/photos/677232742/medium.jpg,Aves
370717936,Hooded Crow,Corvus cornix,2026-06-11,59.348725,18.1474166667,https://inaturalist-open-data.s3.amazonaws.com/photos/677269506/medium.jpg,Aves
370699084,Great Crested Grebe,Podiceps cristatus,2026-06-11,59.2273783333,18.0109027833,https://inaturalist-open-data.s3.amazonaws.com/photos/677232597/medium.jpg,Aves
370657281,Gadwall,Mareca strepera,2026-06-11,59.375615,18.010941,https://static.inaturalist.org/photos/677151930/medium.jpg,Aves
370657135,Common Moorhen,Gallinula chloropus,2026-06-11,59.375481,18.011133,https://static.inaturalist.org/photos/677151667/medium.jpg,Aves
