vehicle_id,trip_id,route_id,route_short_name,route_long_name,route_type
9031001003005567,14010000689193733,9011001015200000,152,,700.0
9031001003003897,14010000691120283,9011001043400000,434,,700.0
9031001003005624,14010000724219422,9011001074200000,742,,700.0
9031001001004619,14010000717175266,9011001052500000,525,,700.0
9031001003007251,14010000726164913,9011001092500000,25M,Ersätter Saltsjöbanan,700.0
9031001001007187,14010000717632814,9011001000300000,3,,700.0
9031001001004585,14010000723330792,9011001051700000,517,,700.0
9031001004505156,14010000725410412,9011001061900000,619,,700.0
9031001003007267,14010000726164872,9011001092600000-26M,26M,Ersätter Saltsjöbanan,700.0
9031001001004056,14010000724343196,9011001005300000,53,,700.0
9031001003003068,14010000688932682,9011001054100000,541,,700.0
9031001003005366,14010000726288234,9011001043600000,436,,700.0
9031001001004656,14010000726408325,9011001011300000,113,,700.0
9031001008000634,14010000660070636,9011001008000000,80,,1000.0
9031001006502559,,,,,
9031001003002784,14010000720460286,9011001071500000-715V,715V,,700.0
9031001003005467,14010000673589085,9011001018800000,188,,700.0
9031001001004816,14010000717717782,9011001005600000,56,,700.0
9031001001007607,14010000686213647,9011001005700000,57,,700.0
9031001001004684,14010000687562298,9011001011700000,117,,700.0
9031001001007151,14010000689097859,9011001007400000,74,,700.0
9031001001500304,14010000721896964,9011001082100000,821,,700.0
9031001003003580,14010000702691252,9011001055500000,555,,700.0
9031001003005336,14010000691119231,9011001044400000,444,,700.0
9031001001004058,14010000686338696,9011001006700000,67,,700.0
9031001001004699,14010000726910028,9011001051400000,514,,700.0
9031001003005036,14010000722563162,9011001083500000,835,,700.0
9031001002520044,14010100722380867,9011001001300000,13,Röda linjen,401.0
9031001004505166,14010000725409122,9011001052400000,524,,700.0
9031001001004604,14010000717174069,9011001051900000,519,,700.0
9031001001007171,14010000686214569,9011001005300000,53,,700.0
9031001003003152,14010000726289913,9011001044500000,445,,700.0
9031001001004612,14010000717174414,9011001050800000,508,,700.0
9031001003003045,14010000720368198,9011001051800000,518,,700.0
9031001004500414,14010000720616758,9011001053600000,536,,700.0
9031001003003137,,,,,
9031001001004665,14010000723331156,9011001011200000,112,,700.0
9031001003005419,14010000722069802,9011001040500000,405,,700.0
9031001001004907,14010000726910202,9011001050600000,506,,700.0
9031001001004015,14010000717717703,9011001000100000,1,,700.0
9031001003003154,14010000691119046,9011001042800000,428,,700.0
9031001004505161,14010000725410881,9011001052400000,524,,700.0
9031001001004846,14010000686213888,9011001005700000,57,,700.0
9031001003003487,14010000721700165,9011001075800000,758,,700.0
9031001001501749,14010000721895451,9011001081500000,815C,,700.0
9031001003005070,14010000722563716,9011001083800000,838,,700.0
9031001003006190,14010000720461325,9011001072500000,725,,700.0
9031001001507306,14010000716315593,9011001082000000,820,,700.0
9031001007041614,14010100719585765,9011001002100000,21,Lidingöbanan,900.0
9031001003003139,14010000726288535,9011001044000000,440,,700.0
9031001003005421,14010000726289322,9011001046900000,469,,700.0
9031001003002797,14010000720459817,9011001017200000,172,,700.0
9031001003005497,14010000720457047,9011001074400000,744,,700.0
9031001003005093,14010000722563358,9011001086500000,865,,700.0
9031001001004836,14010000724342930,9011001006600000,66,,700.0
9031001003004994,14010000722563556,9011001083700000,837,,700.0
9031001007039940,14010000719408194,9011001003000000,30,Tvärbanan,900.0
9031001002520056,14010100722380707,9011001001300000,13,Röda linjen,401.0
9031001007045798,14010000726531193,9011001002100000,21,Lidingöbanan,900.0
9031001003005547,14010000720460972,9011001016000000,160,,700.0
9031001001004937,14010000728117468,9011001054000000,540,,700.0
9031001001004603,14010000728117222,9011001054000000,540,,700.0
9031001003006191,14010000720461282,9011001071100000,711,,700.0
9031001003005074,14010000722560828,9011001083000000,830,,700.0
9031001003005484,14010000689191849,9011001018500000-185V,185V,,700.0
9031001003007698,14010000722070297,9011001042200000,422,,700.0
9031001003007160,14010000689040819,9011001075100000,751,,700.0
9031001004505502,14010000725411027,9011001017800000,178,,700.0
9031001000500679,14010000726435127,9011114001800000,18,,1000.0
9031001003005427,14010000722069486,9011001040500000,405,,700.0
9031001002500041,14010100722679730,9011001001800000,18,Gröna linjen,401.0
9031001004505120,14010000721191264,9011001064100000,641,,700.0
9031001004500446,14010000720929297,9011001066400000,664,,700.0
9031001004500431,14010000720616457,9011001054500000,545,,700.0
9031001004505100,14010000720927284,9011001068300000,683,,700.0
9031001003005492,14010000720455422,9011001016300000,163,,700.0
9031001003005412,14010000726289474,9011001046900000,469,,700.0
9031001003007235,14010000689040735,9011001076100000,761,,700.0
9031001003004981,14010000698085984,9011001086100000,861,,700.0
9031001001505008,14010000726933644,9011001097000000,7,Ersätter Spårväg City,700.0
9031001002500116,14010100722680041,9011001001800000,18,Gröna linjen,401.0
9031001003003056,14010100644171640,9011001056400000,564H,,700.0
9031001004505003,14010000725408228,9011001017800000,178,,700.0
9031001004505039,14010000725409720,9011001060900000,609,,700.0
9031001003003078,14010000691116136,9011001043300000,433,,700.0
9031001004505067,14010000725408148,9011001060700000,607,,700.0
9031001003005534,14010000693110157,9011001015200000,152,,700.0
9031001001500306,14010000721895836,9011001081300000,813C,,700.0
9031001001007162,14010000724564628,9011001000400000,4,,700.0
9031001004500461,14010000720616229,9011001058000000,580,,700.0
9031001004505004,14010000725408556,9011001017800000,178,,700.0
9031001003005054,14010000722561033,9011001083500000,835,,700.0
9031001001007174,14010000719665536,9011001007600000,76,,700.0
9031001002520058,14010100722380952,9011001001300000,13,Röda linjen,401.0
9031001003005358,14010000726287916,9011001043900000,439,,700.0
9031001004505508,14010000725408500,9011001062200000,622,,700.0
9031001004505183,14010000720928933,9011001067000000,670,,700.0
9031001003005443,14010100722069932,9011001047100000,471,,700.0
9031001002520018,14010100722380924,9011001001400000,14,Röda linjen,401.0
9031001001004625,14010000687563052,9011001012700000,127,,700.0
9031001001004623,14010000728117551,9011001012900000,129,,700.0
9031001006502555,,,,,
9031001003007263,14010000726164850,9011001092500000,25M,Ersätter Saltsjöbanan,700.0
9031001001004547,14010000693606870,9011001015900000,159,,700.0
9031001001004139,14010000726910168,9011001052800000,528,,700.0
9031001001507920,14010000721979650,9011001017600000,176,,700.0
9031001001004680,14010000728117796,9011001050900000,509,,700.0
9031001004505163,14010000725410032,9011001060600000,606,,700.0
9031001004505011,14010000725408808,9011001053000000,530,,700.0
9031001003007447,14010000687991674,9011001074900000,749,,700.0
9031001003003568,14010000670436721,9011001055900000,559,,700.0
9031001003007993,14010000624491716,9011001074700000,747,,700.0
9031001004505054,14010000725408879,9011001060400000,604,,700.0
9031001001501724,14010000700412042,9011001080500000,805,,700.0
9031001004505123,14010000725409986,9011001061200000,612,,700.0
9031001001007156,14010000692169281,9011001000200000,2,,700.0
9031001001500305,14010000721896592,9011001082100000,821,,700.0
9031001003003569,14010000720367992,9011001051800000,518,,700.0
9031001003005525,14010000720462009,9011001070600000,706,,700.0
9031001004505092,14010000726816447,9011001053700000,537,,700.0
9031001001004150,14010000717717379,9011001000500000,5,,700.0
9031001003003506,14010000644171251,9011001055200000-552V,552V,,700.0
9031001003005489,14010000723815466,9011001016100000,161,,700.0
9031001001004026,14010000717717049,9011001000600000,6,,700.0
9031001003003109,14010000726289809,9011001042300000,423,,700.0
9031001003004986,14010000725973994,9011001083000000,830,,700.0
9031001001004104,14010000717717924,9011001000600000,6,,700.0
9031001001004097,14010000717717226,9011001005000000,50,,700.0
9031001003003566,,,,,
9031001001004831,14010000692833060,9011001005600000,56,,700.0
9031001003007266,14010000726164997,9011001092500000,25M,Ersätter Saltsjöbanan,700.0
9031001003005110,14010000722562897,9011001083400000,834,,700.0
9031001003007229,14010000689040171,9011001078400000-784X,784X,,700.0
9031001004505157,14010000720928258,9011001062800000,628,,700.0
9031001004542757,14010000682364103,9011001002700000,27,Kårstalinjen,900.0
9031001003003071,14010000720368142,9011001051800000,518,,700.0
9031001001506602,14010000721982345,9011001031300000,313,,700.0
9031001003005599,14010000689192632,9011001071600000,716,,700.0
9031001003006207,14010000689194428,9011001070200000,702,,700.0
9031001003005566,14010000720461261,9011001016000000,160,,700.0
9031001001004041,14010000660546972,9011001020300000,203,,700.0
9031001003005096,14010000722562153,9011001082400000,824,,700.0
9031001003003582,14010000709384409,9011001055300000,553H,,700.0
9031001001007211,14010000686215441,9011001007400000,74,,700.0
9031001001004009,14010000717717737,9011001000400000,4,,700.0
9031001003003494,14010000726130717,9011001075300000,753,,700.0
9031001003003103,14010000726289033,9011001042000000,420,,700.0
9031001001004835,14010000686337107,9011001006100000,61,,700.0
9031001004505093,14010000720615730,9011001053600000,536,,700.0
9031001003001616,14010000689193055,9011001072700000,727,,700.0
9031001001004930,14010000726909981,9011001052800000,528,,700.0
9031001001004572,14010000728117349,9011001050900000,509,,700.0
9031001003005333,14010000726289938,9011001044600000,446,,700.0
9031001004500425,14010000720615419,9011001053600000,536,,700.0
9031001003006210,14010000720460038,9011001072700000,727,,700.0
9031001001506937,14010000721981755,9011001017700000,177,,700.0
9031001006502654,,,,,
9031001004542843,14010000717908303,9011001002800000-28S,28S,Österskärslinjen,900.0
9031001004550257,14010000725102936,9011001002700000,27,Kårstalinjen,900.0
9031001003005498,14010000689191712,9011001014300000,143,,700.0
9031001004500424,14010000720615750,9011001052900000,529,,700.0
9031001001004050,14010000717660864,9011001021200000,212,,700.0
9031001003005622,14010000720461849,9011001072600000,726,,700.0
9031001001004621,14010000717173196,9011001051500000,515,,700.0
9031001000700470,14010100692212787,9011001000700000,7,Spårväg city,900.0
9031001001004040,14010000717660526,9011001020600000,206,,700.0
9031001003003510,14010000551363358,9011001054700000,547,,700.0
9031001003005619,14010000720460881,9011001070500000,705,,700.0
9031001003005444,14010100722070375,9011001047100000,471,,700.0
9031001003006605,14010000726289436,9011001044500000,445,,700.0
9031001004505531,14010000720928488,9011001063300000,633,,700.0
9031001003002781,14010000720460227,9011001070700000,707,,700.0
9031001003002800,14010000723039758,9011001017300000,173,,700.0
9031001003005404,14010000726289358,9011001040200000,402,,700.0
9031001003005538,14010000678987497,9011001013300000,133,,700.0
9031001004541612,14010000717908253,9011001002700000,27,Kårstalinjen,900.0
9031001003004998,14010000722560318,9011001078300000,783,,700.0
9031001001004910,14010000726909655,9011001051400000,514,,700.0
9031001003002085,14010100722070587,9011001047400000,474,,700.0
9031001003003828,14010000702092942,9011001017500000,175,,700.0
9031001003003483,14010000624457368,9011001077700000,777,,700.0
9031001003006045,14010000722562984,9011001085000000,850,,700.0
9031001002520034,14010100722380372,9011001001300000,13,Röda linjen,401.0
9031001001004123,14010000723330761,9011001017900000,179,,700.0
9031001004505139,14010000721193293,9011001063700000,637,,700.0
9031001003005434,14010000722070732,9011001046800000,468,,700.0
9031001008000622,14010000691588580,9011001008000000,80,,1000.0
9031001003001635,14010000720460931,9011001072100000,721,,700.0
9031001001004023,14010000686337262,9011001000100000,1,,700.0
9031001001004926,14010000717174946,9011001052600000,526,,700.0
9031001002500014,14010100722680010,9011001001800000,18,Gröna linjen,401.0
9031001004505033,14010000725410619,9011001061000000,610,,700.0
9031001004500406,14010000720614519,9011001053800000,538,,700.0
9031001004505581,14010000721189165,9011001067600000,676,,700.0
9031001000500691,,,,,
9031001003005573,14010000689193536,9011001014700000,147,,700.0
9031001001506953,14010000721982296,9011001017700000,177,,700.0
9031001003005315,14010000726289089,9011001044900000,449,,700.0
9031001001004916,14010000717174471,9011001052000000,520,,700.0
9031001004505084,14010000725410189,9011001017800000,178,,700.0
9031001003005111,14010000722562492,9011001082400000,824,,700.0
9031001003003603,14010000724123197,9011001078600000,786,,700.0
9031001003007399,14010000688932778,9011001054100000,541,,700.0
9031001007000471,,,,,
9031001001007215,14010000692169124,9011001000200000,2,,700.0
9031001003005033,14010000722563230,9011001080700000,807,,700.0
9031001001501756,14010000725851969,9011001081200000,812C,,700.0
9031001003003044,14010000621088399,9011001055000000,550,,700.0
9031001003003122,14010100722068728,9011001047400000,474,,700.0
9031001001501720,14010000721895895,9011001080200000,802,,700.0
9031001003003530,14010000670436110,9011001054200000,542,,700.0
9031001004505087,14010000720929143,9011001062800000,628,,700.0
9031001002520066,14010100722380732,9011001001400000,14,Röda linjen,401.0
9031001001506958,14010000721980736,9011001017600000,176,,700.0
9031001001001561,14010000726002440,9011001000400000,4,,700.0
9031001001004027,14010000717716416,9011001000400000,4,,700.0
9031001003003883,14010000691118669,9011001043400000,434,,700.0
9031001003003514,14010000688932999,9011001054100000,541,,700.0
9031001000500539,14010100725144316,9011114001200000,12,,1000.0
9031001001004620,14010000687562747,9011001051300000,513,,700.0
9031001003005321,14010000722068112,9011001043800000,438,,700.0
9031001003002749,14010000720461079,9011001014400000,144,,700.0
9031001001007160,14010000717632374,9011001000300000,3,,700.0
9031001002520057,14010100722380312,9011001001400000,14,Röda linjen,401.0
9031001001004578,14010000728117107,9011001054000000,540,,700.0
9031001003004988,14010000725032241,9011001083100000,831,,700.0
9031001004505058,14010000726355866,9011001060400000,604,,700.0
9031001003006206,14010000689192567,9011001070200000,702,,700.0
9031001003005471,14010000724219279,9011001071000000,710,,700.0
9031001003007940,,,,,
9031001001007605,14010000689097686,9011001007400000,74,,700.0
9031001004505055,14010000726355961,9011001061600000,616,,700.0
9031001001004602,14010000728117835,9011001054000000,540,,700.0
9031001001007157,14010000726002311,9011001000400000,4,,700.0
9031001002510027,14010200722426399,9011001001100000,11,Blå linjen,401.0
9031001007041984,14010000719408266,9011001003000000,30,Tvärbanan,900.0
9031001004505586,14010000721192407,9011001067600000,676,,700.0
9031001003005042,14010000725974117,9011001084000000,840,,700.0
9031001004505118,14010000721192644,9011001063600000,636,,700.0
9031001003005537,14010000718733507,9011001016400000,164,,700.0
9031001007500651,14010000657057650,9011001008400000,84,,1000.0
9031001004505061,14010000725408996,9011001060900000,609,,700.0
9031001003005351,14010000691116824,9011001042800000-428X,428X,,700.0
9031001001508562,14010000724741174,9011001031100000,311,,700.0
9031001001501736,14010000721895787,9011001082300000,823,,700.0
9031001001004906,14010000717172224,9011001051600000,516,,700.0
9031001001506960,14010000721981880,9011001017600000,176,,700.0
9031001001500301,14010000721895430,9011001080300000,803,,700.0
9031001004505172,14010000720918074,9011001062600000,626,,700.0
9031001003007268,14010000726165017,9011001092600000-26M,26M,Ersätter Saltsjöbanan,700.0
9031001003004959,14010000722561955,9011001085400000,854,,700.0
9031001003005568,14010000720457110,9011001014400000,144,,700.0
9031001001004660,14010000727999913,9011001012200000,122,,700.0
9031001003006095,14010000691117189,9011001046200000,462,,700.0
9031001003006201,14010000689192281,9011001072300000,723,,700.0
9031001003005083,14010000722562099,9011001084900000,849,,700.0
9031001004505511,14010000720927490,9011001068500000,685,,700.0
9031001003007449,14010000646013947,9011001074700000,747,,700.0
9031001003003066,14010000644171964,9011001055200000,552H,,700.0
9031001003003064,14010000644172281,9011001055200000-552V,552V,,700.0
9031001008000627,14010000722487060,9011001008900000,89,,1000.0
9031001001506906,14010000721982029,9011001030200000,302,,700.0
9031001003005063,14010000694409830,9011001083300000,833,,700.0
9031001003005594,14010000720458428,9011001074000000,740,,700.0
9031001003005618,14010000720458618,9011001016300000,163,,700.0
9031001003007713,14010000726289225,9011001043600000,436,,700.0
9031001004505117,14010000721193133,9011001064500000,645,,700.0
9031001003005550,14010000720460163,9011001014400000,144,,700.0
9031001006502554,,,,,
9031001004505056,14010000720926398,9011001068300000,683,,700.0
9031001003005423,14010000703465095,9011001040500000,405,,700.0
9031001003007250,14010000726164829,9011001092500000,25M,Ersätter Saltsjöbanan,700.0
9031001004500474,14010000720615689,9011001057900000,579,,700.0
9031001001508557,14010000721981794,9011001031500000,315,,700.0
9031001003005536,14010000720459576,9011001013400000,134,,700.0
9031001003003091,14010000726288255,9011001048000000,480C,,700.0
9031001004505542,14010000721192031,9011001063100000,631,,700.0
9031001003006046,14010000722562924,9011001084600000,846,,700.0
9031001003005340,14010000722070434,9011001044500000,445,,700.0
9031001004505015,14010000725408314,9011001060500000,605,,700.0
9031001003005320,14010000722071393,9011001041400000,414,,700.0
9031001003002766,14010000720459094,9011001072500000,725,,700.0
9031001003005077,14010000722561111,9011001084800000,848,,700.0
9031001003005091,14010000716972589,9011001080900000-809C,809C,,700.0
9031001001007163,14010000717632665,9011001000300000,3,,700.0
9031001001004650,14010000717174975,9011001011300000,113,,700.0
9031001003003516,14010000720368329,9011001051800000,518,,700.0
9031001002500149,14010100722680420,9011001001900000,19,Gröna linjen,401.0
9031001003005533,14010000720459146,9011001016300000,163,,700.0
9031001002510011,14010200722426293,9011001001100000,11,Blå linjen,401.0
9031001004505047,14010000725410472,9011001061100000,611,,700.0
9031001004500420,14010000720616109,9011001056000000,560,,700.0
9031001003005447,14010100722070902,9011001047100000,471,,700.0
9031001001004028,14010000717660577,9011001021200000,212,,700.0
9031001002500008,14010100722680676,9011001001800000,18,Gröna linjen,401.0
9031001002520040,14010100705782093,9011001001300000,13,Röda linjen,401.0
9031001003002794,14010000723040393,9011001017300000,173,,700.0
9031001003003602,14010000670259335,9011001075900000,759,,700.0
9031001003004999,14010000722560973,9011001085200000,852,,700.0
9031001001007189,14010000724564077,9011001000400000,4,,700.0
9031001003005056,14010000725032093,9011001084000000,840,,700.0
9031001003003604,14010000685767199,9011001078200000,782,,700.0
9031001004505599,14010000721191774,9011001067600000,676,,700.0
9031001004505519,14010000725408782,9011001061500000,615,,700.0
9031001001505009,14010000726933610,9011001097000000,7,Ersätter Spårväg City,700.0
9031001001004147,14010000717174440,9011001051600000,516,,700.0
9031001004505085,14010000725409353,9011001068000000,680,,700.0
9031001003003517,14010000670436404,9011001055700000,557,,700.0
9031001002520073,14010100722380538,9011001001400000,14,Röda linjen,401.0
9031001001507301,14010000701232254,9011001035000000,350,,700.0
9031001002500045,14010100722679868,9011001001700000,17,Gröna linjen,401.0
9031001001004670,14010000727999825,9011001012200000,122,,700.0
9031001003002086,14010100722070870,9011001047400000,474,,700.0
9031001004500412,14010000720616646,9011001053800000-538H,538H,,700.0
9031001006502252,,,,,
9031001004505510,14010000720929505,9011001068500000,685,,700.0
9031001001500409,14010000721896243,9011001080200000,802,,700.0
9031001003003480,14010100624457566,9011001077700000,777,,700.0
9031001003006209,14010000720460603,9011001073800000,738,,700.0
9031001001547630,14010000719890460,9011001002600000,26,Saltsjöbanan,900.0
9031001003005112,14010000722560855,9011001080700000,807,,700.0
9031001003002082,14010100722069410,9011001047400000,474,,700.0
9031001003003097,14010000691117148,9011001042900000-429X,429X,,700.0
9031001002500168,14010100722680073,9011001001900000,19,Gröna linjen,401.0
9031001002500027,14010100722680106,9011001001700000,17,Gröna linjen,401.0
9031001003005579,14010000723815596,9011001016100000,161,,700.0
9031001003005535,14010000720460506,9011001014400000,144,,700.0
9031001003005462,14010000689191344,9011001014400000,144,,700.0
9031001001007615,14010000724504306,9011001020600000,206,,700.0
9031001003005396,14010000691119537,9011001042100000,421,,700.0
9031001003002743,14010000720459313,9011001070400000,704,,700.0
9031001003002805,14010000723040198,9011001017300000,173,,700.0
9031001004505589,14010000721217907,9011001067600000-676X,676X,,700.0
9031001004505076,14010000725736327,9011001068200000,682,,700.0
9031001001004909,14010000717173649,9011001052600000,526,,700.0
9031001000500751,14010100725159013,9011114002100000,21,,1000.0
9031001001007205,14010000724564419,9011001000400000,4,,700.0
9031001001007192,14010000692169424,9011001000200000,2,,700.0
9031001001501744,14010000721895977,9011001087500000,875,,700.0
9031001004541494,14010000717895318,9011001002900000,29,Näsbyparkslinjen,900.0
9031001003006108,14010000689040508,9011001075800000,758,,700.0
9031001004505563,14010000721193203,9011001067700000,677,,700.0
9031001001004034,14010000686337772,9011001006700000,67,,700.0
9031001001007209,14010000686214908,9011001007400000,74,,700.0
9031001003005601,14010000720455997,9011001072600000,726,,700.0
9031001001500411,14010000721896259,9011001081400000,814,,700.0
9031001003003556,14010100670436760,9011001056400000,564H,,700.0
9031001004505605,14010000723164747,9011001065700000,657,,700.0
9031001003005540,14010000720460952,9011001013400000,134,,700.0
9031001004505196,14010000720924688,9011001067000000,670,,700.0
9031001004500491,14010000720615369,9011001057400000,574,,700.0
9031001004505596,14010000721190129,9011001067600000,676,,700.0
9031001004505555,14010000721189458,9011001063800000,638,,700.0
9031001003005326,14010000726288981,9011001040200000,402,,700.0
9031001003003870,14010000725974179,9011001083000000,830,,700.0
9031001007033265,14010000719408013,9011001003000000,30,Tvärbanan,900.0
9031001003003906,14010000722561670,9011001083900000,839,,700.0
9031001004505516,14010000720927812,9011001062400000,624,,700.0
9031001003005061,14010000722560763,9011001080600000,806,,700.0
9031001004505132,14010000725410585,9011001060700000,607,,700.0
9031001006502256,,,,,
9031001003002742,14010000720461993,9011001016000000,160,,700.0
9031001001004125,14010000723330337,9011001017900000,179,,700.0
9031001001004053,14010000717660686,9011001020500000,205,,700.0
9031001003005560,14010000690393329,9011001013500000,135,,700.0
9031001003003550,14010100644172116,9011001056400000-564V,564V,,700.0
9031001003005331,14010000722068456,9011001041400000,414,,700.0
9031001004500473,14010000720616472,9011001057100000-571X,571X,,700.0
9031001003002084,14010100722068859,9011001047400000,474,,700.0
9031001007500529,14010000693937480,9011001008200000,82,Djurgårdsfärjan,1000.0
9031001004505071,14010000720927390,9011001062700000,627,,700.0
9031001003003095,14010100726289137,9011001042500000,425,,700.0
9031001003005544,14010000720461741,9011001014700000,147,,700.0
9031001001004651,14010000687560930,9011001011600000,116,,700.0
9031001003007708,14010000726289852,9011001044000000,440,,700.0
9031001003005555,14010000723815393,9011001016100000,161,,700.0
9031001004505590,14010000721217873,9011001067600000-676X,676X,,700.0
9031001003002776,14010000720460399,9011001074000000,740,,700.0
9031001000500523,14010000726429830,9011114000900000,9,,1000.0
9031001003005513,14010000720459926,9011001074400000,744,,700.0
9031001003005531,14010000689191094,9011001016700000,167,,700.0
9031001004500479,14010000720612997,9011001057900000,579,,700.0
9031001003005335,14010000726289285,9011001044500000,445,,700.0
9031001003003590,14010000644172585,9011001056400000-564V,564V,,700.0
9031001001004932,14010000693515545,9011001050400000,504,,700.0
9031001001508558,14010000721981102,9011001031800000,318,,700.0
9031001001004644,14010000693515704,9011001050400000,504,,700.0
9031001003005514,14010000720456052,9011001016300000,163,,700.0
9031001001007188,14010000692168821,9011001000200000,2,,700.0
9031001000500671,14010000725160811,9011114002600000,26,,1000.0
9031001003002792,14010000720461929,9011001017200000,172,,700.0
9031001004505007,14010000725407331,9011001017800000,178,,700.0
9031001007050840,14010000719408482,9011001003000000,30,Tvärbanan,900.0
9031001003003881,14010000691119362,9011001043300000,433,,700.0
9031001007000469,,,,,
9031001001004049,14010000724504249,9011001007600000,76,,700.0
9031001003007228,14010000687991591,9011001074900000,749,,700.0
9031001004505006,14010000725409235,9011001017800000,178,,700.0
9031001001004106,14010000686338040,9011001000100000,1,,700.0
9031001004505191,14010000720928892,9011001067000000,670,,700.0
9031001004505512,14010000725410237,9011001062200000-622X,622X,,700.0
9031001003007446,14010000632805111,9011001078700000,787,,700.0
9031001003005080,14010000722562832,9011001083500000,835,,700.0
9031001004505535,14010000725409834,9011001061700000,617,,700.0
9031001004500433,14010000719112015,9011001053400000,534,,700.0
9031001006502759,,,,,
9031001004547649,14010000688517832,9011001002700000,27,Kårstalinjen,900.0
9031001003002762,14010000720458175,9011001071300000,713,,700.0
9031001001004575,14010000728117993,9011001011800000,118,,700.0
9031001003005517,14010000724219179,9011001074400000,744,,700.0
9031001003005626,14010000673264857,9011001073100000,731,,700.0
9031001002520019,14010100722380400,9011001001400000,14,Röda linjen,401.0
9031001003002732,14010000720458679,9011001071000000,710,,700.0
9031001001007472,14010000724504350,9011001020400000,204,,700.0
9031001001500427,14010000721896188,9011001087300000,873,,700.0
9031001001506908,14010000721981049,9011001030900000,309,,700.0
9031001003003898,14010000726289004,9011001044600000,446,,700.0
9031001003007253,14010000726164975,9011001092600000-26M,26M,Ersätter Saltsjöbanan,700.0
9031001002500183,14010100722680557,9011001001700000,17,Gröna linjen,401.0
9031001003002752,14010000720461826,9011001016000000,160,,700.0
9031001001506603,14010000690264630,9011001031600000,316,,700.0
9031001003005506,14010000724219348,9011001070300000,703,,700.0
9031001003003880,14010000726288669,9011001040200000,402,,700.0
9031001003006106,14010000689040269,9011001075400000,754,,700.0
9031001002520039,14010100722380673,9011001001400000,14,Röda linjen,401.0
9031001003003903,14010000722563120,9011001083200000,832,,700.0
9031001003003499,14010000670259286,9011001075300000,753,,700.0
9031001003005072,14010000716970903,9011001083500000,835,,700.0
9031001000500549,14010000729180682,9011114001600000,16,,1000.0
9031001001004117,14010000693606398,9011001017900000,179,,700.0
9031001003003596,14010000689040660,9011001075400000,754,,700.0
9031001003003491,14010000689040712,9011001077700000,777,,700.0
9031001003007207,14010000670259103,9011001078000000-780X,780X,,700.0
9031001001004124,14010000693606652,9011001017900000,179,,700.0
9031001004549266,14010000717908423,9011001002700000,27,Kårstalinjen,900.0
9031001003003496,14010000670259764,9011001075300000,753,,700.0
9031001004505081,14010000725409807,9011001060200000,602,,700.0
9031001003007714,14010000709406118,9011001074900000,749,,700.0
9031001002500035,14010100722679400,9011001001800000,18,Gröna linjen,401.0
9031001001547882,14010000723719571,9011001002500000,25,Saltsjöbanan,900.0
9031001003005496,14010000689190330,9011001014300000,143,,700.0
9031001001001548,14010000724564209,9011001000400000,4,,700.0
9031001004500415,14010000720616564,9011001056000000,560,,700.0
9031001004505160,14010000726617607,9011001068400000,684,,700.0
9031001001500316,14010000700410940,9011001080500000,805,,700.0
9031001006502657,,,,,
9031001004537097,14010000717908168,9011001002800000-28S,28S,Österskärslinjen,900.0
9031001002510026,14010200722426419,9011001001100000,11,Blå linjen,401.0
9031001003007217,14010000726130763,9011001075300000,753,,700.0
9031001004505045,14010000725410550,9011001060400000,604,,700.0
9031001003003902,14010000563236174,9011001086900000,869,,700.0
9031001001501753,14010000721896851,9011001040100000,401,,700.0
9031001001506905,14010000721981218,9011001031700000,317,,700.0
9031001003006202,14010000689190602,9011001071600000,716,,700.0
9031001003002801,14010000723039964,9011001017300000,173,,700.0
9031001001004663,14010000723331349,9011001051700000,517,,700.0
9031001007000470,,,,,
9031001004505048,14010000720926538,9011001062800000,628,,700.0
9031001003005600,14010000689192142,9011001072100000,721,,700.0
9031001003005398,14010000722070174,9011001044200000,442,,700.0
9031001001007165,14010000726002398,9011001000400000,4,,700.0
9031001004505562,14010000721188936,9011001067700000,677,,700.0
9031001004505041,14010000725409527,9011001061100000,611,,700.0
9031001003005576,14010000720461449,9011001016300000,163,,700.0
9031001003005468,14010000720461468,9011001018800000,188,,700.0
9031001001007218,14010000724563942,9011001000400000,4,,700.0
9031001003005457,14010000689194158,9011001014400000,144,,700.0
9031001004505070,14010000725408590,9011001060700000,607,,700.0
9031001004505024,14010000725409429,9011001061200000,612,,700.0
9031001008000628,14010000660070618,9011001008000000,80,,1000.0
9031001001004847,14010000686215071,9011001005700000,57,,700.0
9031001004505001,14010000725409207,9011001017800000,178,,700.0
9031001002510009,14010200722426501,9011001001100000,11,Blå linjen,401.0
9031001001004068,14010000724504401,9011001000100000,1,,700.0
9031001003002734,14010000689189842,9011001016500000,165,,700.0
9031001001004595,14010000686338867,9011001006100000,61,,700.0
9031001003002782,14010000719674888,9011001074500000,745,,700.0
9031001004505570,14010000721191036,9011001063900000,639,,700.0
9031001003003509,14010000709384460,9011001055300000,553H,,700.0
9031001003005101,14010000722563058,9011001083800000,838,,700.0
9031001003006105,14010000721700102,9011001074800000,748,,700.0
9031001001004115,14010000693605613,9011001017900000,179,,700.0
9031001007033267,14010000719408048,9011001003000000,30,Tvärbanan,900.0
9031001001004685,14010000728117391,9011001054000000,540,,700.0
9031001003003484,14010000689040872,9011001075800000,758,,700.0
9031001003004995,14010000722561324,9011001084700000,847,,700.0
9031001001501733,14010000721896053,9011001080200000,802,,700.0
