OBJECTID,STATLIGLED,STATLIGLEDNAMN,SHAPE.LEN,latitude_wgs84,longitude_wgs84,osm_link,osm_nearby_link
12348588,Z 59,Vålådalen - Vålåstugorna (justerad),985.5343687006,63.0766141,12.8152322,https://www.openstreetmap.org/?mlat=63.0766141&mlon=12.8152322#map=18/63.0766141/12.8152322,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0766141,12.8152322););out center;"
12348587,Z 59,Vålådalen - Vålåstugorna (justerad),3766.9228843242,63.0586371,12.7972064,https://www.openstreetmap.org/?mlat=63.0586371&mlon=12.7972064#map=18/63.0586371/12.7972064,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0586371,12.7972064););out center;"
12348586,Z 59,Vålådalen - Vålåstugorna (justerad),2391.08898962359,63.1451394,12.9053434,https://www.openstreetmap.org/?mlat=63.1451394&mlon=12.9053434#map=18/63.1451394/12.9053434,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1451394,12.9053434););out center;"
12348585,Z 59,Vålådalen - Vålåstugorna (justerad),2523.90354420842,63.1476311,12.9440732,https://www.openstreetmap.org/?mlat=63.1476311&mlon=12.9440732#map=18/63.1476311/12.9440732,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1476311,12.9440732););out center;"
12348553,Z 59,Vålådalen - Vålåstugorna (justerad),8137.13979601537,63.111975,12.8354133,https://www.openstreetmap.org/?mlat=63.111975&mlon=12.8354133#map=18/63.111975/12.8354133,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.111975,12.8354133););out center;"
12348552,Z 59,Vålådalen - Vålåstugorna (justerad),192.041970521265,63.0719249,12.8127056,https://www.openstreetmap.org/?mlat=63.0719249&mlon=12.8127056#map=18/63.0719249/12.8127056,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0719249,12.8127056););out center;"
12348551,Z 59,Vålådalen - Vålåstugorna (justerad),1300.29177373662,63.1334926,12.8818043,https://www.openstreetmap.org/?mlat=63.1334926&mlon=12.8818043#map=18/63.1334926/12.8818043,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1334926,12.8818043););out center;"
12344819,Z 70,Spjätten - Grottärn,3.13001086260096,63.1357782,13.6878889,https://www.openstreetmap.org/?mlat=63.1357782&mlon=13.6878889#map=18/63.1357782/13.6878889,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1357782,13.6878889););out center;"
12344818,Z 70,Spjätten - Grottärn,350.629880667136,63.1131076,13.7157641,https://www.openstreetmap.org/?mlat=63.1131076&mlon=13.7157641#map=18/63.1131076/13.7157641,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1131076,13.7157641););out center;"
12344817,Z 70,Spjätten - Grottärn,18.0827410012973,63.1359526,13.6877356,https://www.openstreetmap.org/?mlat=63.1359526&mlon=13.6877356#map=18/63.1359526/13.6877356,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1359526,13.6877356););out center;"
12344816,Z 70,Spjätten - Grottärn,7.58997416925776,63.1353199,13.6882974,https://www.openstreetmap.org/?mlat=63.1353199&mlon=13.6882974#map=18/63.1353199/13.6882974,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1353199,13.6882974););out center;"
12344815,Z 70,Spjätten - Grottärn,0.492411311811579,63.1766069,13.6517299,https://www.openstreetmap.org/?mlat=63.1766069&mlon=13.6517299#map=18/63.1766069/13.6517299,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1766069,13.6517299););out center;"
12344814,Z 70,Spjätten - Grottärn,20.3725649087052,63.135159,13.6884261,https://www.openstreetmap.org/?mlat=63.135159&mlon=13.6884261#map=18/63.135159/13.6884261,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.135159,13.6884261););out center;"
12344813,Z 70,Spjätten - Grottärn,154.441739674286,63.114381,13.7137172,https://www.openstreetmap.org/?mlat=63.114381&mlon=13.7137172#map=18/63.114381/13.7137172,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.114381,13.7137172););out center;"
12344812,Z 70,Spjätten - Grottärn,6.86775875231505,63.1765484,13.6517728,https://www.openstreetmap.org/?mlat=63.1765484&mlon=13.6517728#map=18/63.1765484/13.6517728,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1765484,13.6517728););out center;"
12344811,Z 70,Spjätten - Grottärn,316.333599710418,63.1314982,13.6892659,https://www.openstreetmap.org/?mlat=63.1314982&mlon=13.6892659#map=18/63.1314982/13.6892659,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1314982,13.6892659););out center;"
12344810,Z 70,Spjätten - Grottärn,3718.04734765447,63.1643082,13.6667701,https://www.openstreetmap.org/?mlat=63.1643082&mlon=13.6667701#map=18/63.1643082/13.6667701,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1643082,13.6667701););out center;"
12344809,Z 70,Spjätten - Grottärn,70.5373176946785,63.1495458,13.6820232,https://www.openstreetmap.org/?mlat=63.1495458&mlon=13.6820232#map=18/63.1495458/13.6820232,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1495458,13.6820232););out center;"
12344808,Z 70,Spjätten - Grottärn,269.033955452207,63.1328035,13.6897106,https://www.openstreetmap.org/?mlat=63.1328035&mlon=13.6897106#map=18/63.1328035/13.6897106,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1328035,13.6897106););out center;"
12344807,Z 70,Spjätten - Grottärn,182.428310520009,63.1138803,13.7148601,https://www.openstreetmap.org/?mlat=63.1138803&mlon=13.7148601#map=18/63.1138803/13.7148601,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1138803,13.7148601););out center;"
12344806,Z 70,Spjätten - Grottärn,97.4369657200222,63.1097425,13.7175558,https://www.openstreetmap.org/?mlat=63.1097425&mlon=13.7175558#map=18/63.1097425/13.7175558,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1097425,13.7175558););out center;"
12344805,Z 70,Spjätten - Grottärn,47.5543815439044,63.1356097,13.6880469,https://www.openstreetmap.org/?mlat=63.1356097&mlon=13.6880469#map=18/63.1356097/13.6880469,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1356097,13.6880469););out center;"
12344804,Z 70,Spjätten - Grottärn,17.7857722731369,63.1359148,13.6877659,https://www.openstreetmap.org/?mlat=63.1359148&mlon=13.6877659#map=18/63.1359148/13.6877659,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1359148,13.6877659););out center;"
12344803,Z 70,Spjätten - Grottärn,1820.5791026811,63.1203846,13.7022523,https://www.openstreetmap.org/?mlat=63.1203846&mlon=13.7022523#map=18/63.1203846/13.7022523,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1203846,13.7022523););out center;"
12344802,Z 70,Spjätten - Grottärn,474.416888457083,63.1265715,13.6937329,https://www.openstreetmap.org/?mlat=63.1265715&mlon=13.6937329#map=18/63.1265715/13.6937329,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1265715,13.6937329););out center;"
12344801,Z 70,Spjätten - Grottärn,1654.25688115502,63.1411592,13.6828828,https://www.openstreetmap.org/?mlat=63.1411592&mlon=13.6828828#map=18/63.1411592/13.6828828,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1411592,13.6828828););out center;"
12346916,Z 22,Ansätten - Ansättån (förbudsgränsen) mot Rörvattnet,7930.25755831471,63.8619294,13.9231116,https://www.openstreetmap.org/?mlat=63.8619294&mlon=13.9231116#map=18/63.8619294/13.9231116,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.8619294,13.9231116););out center;"
12348822,Z 55,Gåsen - Helagsstugorna,14694.867467912,63.0055332,12.4871701,https://www.openstreetmap.org/?mlat=63.0055332&mlon=12.4871701#map=18/63.0055332/12.4871701,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0055332,12.4871701););out center;"
12349074,BD 21,Abisko - Abiskojaure,9624.73555111374,68.3092859,18.6770254,https://www.openstreetmap.org/?mlat=68.3092859&mlon=18.6770254#map=18/68.3092859/18.6770254,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,68.3092859,18.6770254););out center;"
12354577,BD 21,Abisko - Abiskojaure,3769.35814750211,68.3439218,18.7639563,https://www.openstreetmap.org/?mlat=68.3439218&mlon=18.7639563#map=18/68.3439218/18.7639563,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,68.3439218,18.7639563););out center;"
12344658,BD 21,Abisko - Abiskojaure,310.013346729994,68.3591229,18.7779576,https://www.openstreetmap.org/?mlat=68.3591229&mlon=18.7779576#map=18/68.3591229/18.7779576,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,68.3591229,18.7779576););out center;"
12344657,BD 21,Abisko - Abiskojaure,255.878483814825,68.2848855,18.5898914,https://www.openstreetmap.org/?mlat=68.2848855&mlon=18.5898914#map=18/68.2848855/18.5898914,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,68.2848855,18.5898914););out center;"
12351212,Z 60,Grönvallen - Lunndörrstugan,336.13682358331,63.0967839,13.0401581,https://www.openstreetmap.org/?mlat=63.0967839&mlon=13.0401581#map=18/63.0967839/13.0401581,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0967839,13.0401581););out center;"
12351211,Z 60,Grönvallen - Lunndörrstugan,141.656438995091,63.064051,13.0339619,https://www.openstreetmap.org/?mlat=63.064051&mlon=13.0339619#map=18/63.064051/13.0339619,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.064051,13.0339619););out center;"
12351210,Z 60,Grönvallen - Lunndörrstugan,69.5372735963239,63.0654603,13.0311261,https://www.openstreetmap.org/?mlat=63.0654603&mlon=13.0311261#map=18/63.0654603/13.0311261,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0654603,13.0311261););out center;"
12351054,Z 60,Grönvallen - Lunndörrstugan,48.0210447184357,63.064154,13.0327983,https://www.openstreetmap.org/?mlat=63.064154&mlon=13.0327983#map=18/63.064154/13.0327983,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.064154,13.0327983););out center;"
12351052,Z 60,Grönvallen - Lunndörrstugan,4110.03285071185,63.0809134,13.026024,https://www.openstreetmap.org/?mlat=63.0809134&mlon=13.026024#map=18/63.0809134/13.026024,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0809134,13.026024););out center;"
12352985,Z 60,Grönvallen - Lunndörrstugan,175.111156363663,63.0645248,13.038075,https://www.openstreetmap.org/?mlat=63.0645248&mlon=13.038075#map=18/63.0645248/13.038075,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0645248,13.038075););out center;"
12352359,Z 60,Grönvallen - Lunndörrstugan,96.6092275553428,63.0953883,13.0386614,https://www.openstreetmap.org/?mlat=63.0953883&mlon=13.0386614#map=18/63.0953883/13.0386614,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0953883,13.0386614););out center;"
12352358,Z 60,Grönvallen - Lunndörrstugan,15.1431801765679,63.0979652,13.040817,https://www.openstreetmap.org/?mlat=63.0979652&mlon=13.040817#map=18/63.0979652/13.040817,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0979652,13.040817););out center;"
12352357,Z 60,Grönvallen - Lunndörrstugan,129.150868290828,63.0649297,13.0315456,https://www.openstreetmap.org/?mlat=63.0649297&mlon=13.0315456#map=18/63.0649297/13.0315456,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0649297,13.0315456););out center;"
12354894,Z 60,Grönvallen - Lunndörrstugan,208.595871629239,63.0584259,13.0623453,https://www.openstreetmap.org/?mlat=63.0584259&mlon=13.0623453#map=18/63.0584259/13.0623453,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0584259,13.0623453););out center;"
12355425,Z 60,Grönvallen - Lunndörrstugan,31.5116420906623,63.0577437,13.0555151,https://www.openstreetmap.org/?mlat=63.0577437&mlon=13.0555151#map=18/63.0577437/13.0555151,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0577437,13.0555151););out center;"
12355412,Z 60,Grönvallen - Lunndörrstugan,15.9144890360954,63.094953,13.0370067,https://www.openstreetmap.org/?mlat=63.094953&mlon=13.0370067#map=18/63.094953/13.0370067,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.094953,13.0370067););out center;"
12355410,Z 60,Grönvallen - Lunndörrstugan,1101.80242505347,63.0582342,13.0469932,https://www.openstreetmap.org/?mlat=63.0582342&mlon=13.0469932#map=18/63.0582342/13.0469932,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0582342,13.0469932););out center;"
12355409,Z 60,Grönvallen - Lunndörrstugan,1834.73355275629,63.1022776,13.0529837,https://www.openstreetmap.org/?mlat=63.1022776&mlon=13.0529837#map=18/63.1022776/13.0529837,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.1022776,13.0529837););out center;"
12353869,Z 60,Grönvallen - Lunndörrstugan,146.225850922209,63.058074,13.0579007,https://www.openstreetmap.org/?mlat=63.058074&mlon=13.0579007#map=18/63.058074/13.0579007,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.058074,13.0579007););out center;"
12353868,Z 60,Grönvallen - Lunndörrstugan,64.8940985153474,63.0639839,13.0334589,https://www.openstreetmap.org/?mlat=63.0639839&mlon=13.0334589#map=18/63.0639839/13.0334589,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0639839,13.0334589););out center;"
12353859,Z 60,Grönvallen - Lunndörrstugan,40.8385950224784,63.0581801,13.0590741,https://www.openstreetmap.org/?mlat=63.0581801&mlon=13.0590741#map=18/63.0581801/13.0590741,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0581801,13.0590741););out center;"
12353324,Z 60,Grönvallen - Lunndörrstugan,383.904288680407,63.0914623,12.9792103,https://www.openstreetmap.org/?mlat=63.0914623&mlon=12.9792103#map=18/63.0914623/12.9792103,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0914623,12.9792103););out center;"
12353323,Z 60,Grönvallen - Lunndörrstugan,9.41615417219527,63.0817212,13.0000375,https://www.openstreetmap.org/?mlat=63.0817212&mlon=13.0000375#map=18/63.0817212/13.0000375,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0817212,13.0000375););out center;"
12353322,Z 60,Grönvallen - Lunndörrstugan,519.35853316381,63.0788613,13.0189415,https://www.openstreetmap.org/?mlat=63.0788613&mlon=13.0189415#map=18/63.0788613/13.0189415,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0788613,13.0189415););out center;"
12353321,Z 60,Grönvallen - Lunndörrstugan,80.8442361537776,63.0816825,12.9994339,https://www.openstreetmap.org/?mlat=63.0816825&mlon=12.9994339#map=18/63.0816825/12.9994339,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0816825,12.9994339););out center;"
12353320,Z 60,Grönvallen - Lunndörrstugan,932.789243211749,63.079585,13.0076997,https://www.openstreetmap.org/?mlat=63.079585&mlon=13.0076997#map=18/63.079585/13.0076997,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.079585,13.0076997););out center;"
12353319,Z 60,Grönvallen - Lunndörrstugan,579.404162392825,63.0853052,12.9936778,https://www.openstreetmap.org/?mlat=63.0853052&mlon=12.9936778#map=18/63.0853052/12.9936778,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0853052,12.9936778););out center;"
12353423,Z 60,Grönvallen - Lunndörrstugan,171.063586780767,63.0826961,12.9993231,https://www.openstreetmap.org/?mlat=63.0826961&mlon=12.9993231#map=18/63.0826961/12.9993231,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0826961,12.9993231););out center;"
12353422,Z 60,Grönvallen - Lunndörrstugan,247.721658464977,63.0882327,12.9873351,https://www.openstreetmap.org/?mlat=63.0882327&mlon=12.9873351#map=18/63.0882327/12.9873351,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0882327,12.9873351););out center;"
12353578,Z 60,Grönvallen - Lunndörrstugan,277.748714877549,63.0888902,12.9852782,https://www.openstreetmap.org/?mlat=63.0888902&mlon=12.9852782#map=18/63.0888902/12.9852782,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0888902,12.9852782););out center;"
12353577,Z 60,Grönvallen - Lunndörrstugan,39.2195967425725,63.0815318,13.0007826,https://www.openstreetmap.org/?mlat=63.0815318&mlon=13.0007826#map=18/63.0815318/13.0007826,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0815318,13.0007826););out center;"
12353576,Z 60,Grönvallen - Lunndörrstugan,41.7853366876468,63.0873845,12.9899042,https://www.openstreetmap.org/?mlat=63.0873845&mlon=12.9899042#map=18/63.0873845/12.9899042,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0873845,12.9899042););out center;"
12353575,Z 60,Grönvallen - Lunndörrstugan,29.3569533032636,63.0780569,13.015504,https://www.openstreetmap.org/?mlat=63.0780569&mlon=13.015504#map=18/63.0780569/13.015504,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0780569,13.015504););out center;"
12353574,Z 60,Grönvallen - Lunndörrstugan,74.0560161500739,63.0830957,12.9985858,https://www.openstreetmap.org/?mlat=63.0830957&mlon=12.9985858#map=18/63.0830957/12.9985858,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0830957,12.9985858););out center;"
12353002,Z 54,Sylarnas fjällstation - Helags samt sommarled över Herrklumpen,14.1876614598742,62.9555627,12.4231698,https://www.openstreetmap.org/?mlat=62.9555627&mlon=12.4231698#map=18/62.9555627/12.4231698,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9555627,12.4231698););out center;"
12353001,Z 54,Sylarnas fjällstation - Helags samt sommarled över Herrklumpen,86.9294851819565,62.9572484,12.4147692,https://www.openstreetmap.org/?mlat=62.9572484&mlon=12.4147692#map=18/62.9572484/12.4147692,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9572484,12.4147692););out center;"
12353000,Z 54,Sylarnas fjällstation - Helags samt sommarled över Herrklumpen,119.306801738082,62.988659,12.3558938,https://www.openstreetmap.org/?mlat=62.988659&mlon=12.3558938#map=18/62.988659/12.3558938,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.988659,12.3558938););out center;"
12352999,Z 54,Sylarnas fjällstation - Helags samt sommarled över Herrklumpen,16.6974784976654,62.9872,12.3560376,https://www.openstreetmap.org/?mlat=62.9872&mlon=12.3560376#map=18/62.9872/12.3560376,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9872,12.3560376););out center;"
12352998,Z 54,Sylarnas fjällstation - Helags samt sommarled över Herrklumpen,35.5475014559523,62.9655118,12.3797159,https://www.openstreetmap.org/?mlat=62.9655118&mlon=12.3797159#map=18/62.9655118/12.3797159,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9655118,12.3797159););out center;"
12352997,Z 54,Sylarnas fjällstation - Helags samt sommarled över Herrklumpen,13.3096203007828,62.9867124,12.3560974,https://www.openstreetmap.org/?mlat=62.9867124&mlon=12.3560974#map=18/62.9867124/12.3560974,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9867124,12.3560974););out center;"
12352996,Z 54,Sylarnas fjällstation - Helags samt sommarled över Herrklumpen,44.0062890996276,62.9872,12.3560376,https://www.openstreetmap.org/?mlat=62.9872&mlon=12.3560376#map=18/62.9872/12.3560376,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9872,12.3560376););out center;"
12352995,Z 54,Sylarnas fjällstation - Helags samt sommarled över Herrklumpen,466.326068809723,62.9563826,12.4186062,https://www.openstreetmap.org/?mlat=62.9563826&mlon=12.4186062#map=18/62.9563826/12.4186062,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9563826,12.4186062););out center;"
12352994,Z 54,Sylarnas fjällstation - Helags samt sommarled över Herrklumpen,1982.16442932293,62.9609577,12.3974791,https://www.openstreetmap.org/?mlat=62.9609577&mlon=12.3974791#map=18/62.9609577/12.3974791,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9609577,12.3974791););out center;"
12352993,Z 54,Sylarnas fjällstation - Helags samt sommarled över Herrklumpen,2746.28292428683,62.9751665,12.3657223,https://www.openstreetmap.org/?mlat=62.9751665&mlon=12.3657223#map=18/62.9751665/12.3657223,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9751665,12.3657223););out center;"
12352992,Z 54,Sylarnas fjällstation - Helags samt sommarled över Herrklumpen,146.107386783603,62.9883959,12.355891,https://www.openstreetmap.org/?mlat=62.9883959&mlon=12.355891#map=18/62.9883959/12.355891,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9883959,12.355891););out center;"
12352991,Z 54,Sylarnas fjällstation - Helags samt sommarled över Herrklumpen,8724.42647588506,63.0202113,12.3060857,https://www.openstreetmap.org/?mlat=63.0202113&mlon=12.3060857#map=18/63.0202113/12.3060857,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,63.0202113,12.3060857););out center;"
12352990,Z 54,Sylarnas fjällstation - Helags samt sommarled över Herrklumpen,6278.83581999145,62.9419387,12.4681845,https://www.openstreetmap.org/?mlat=62.9419387&mlon=12.4681845#map=18/62.9419387/12.4681845,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9419387,12.4681845););out center;"
12351532,BD 1,Gappohyttan - Pältsa,10235.9857779249,69.0156098,20.3130636,https://www.openstreetmap.org/?mlat=69.0156098&mlon=20.3130636#map=18/69.0156098/20.3130636,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,69.0156098,20.3130636););out center;"
12352687,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),169.532767946377,62.915651,12.5143528,https://www.openstreetmap.org/?mlat=62.915651&mlon=12.5143528#map=18/62.915651/12.5143528,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.915651,12.5143528););out center;"
12352686,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),915.05807359884,62.9066096,12.656174,https://www.openstreetmap.org/?mlat=62.9066096&mlon=12.656174#map=18/62.9066096/12.656174,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9066096,12.656174););out center;"
12352685,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),196.507506111417,62.9153058,12.5166657,https://www.openstreetmap.org/?mlat=62.9153058&mlon=12.5166657#map=18/62.9153058/12.5166657,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9153058,12.5166657););out center;"
12352684,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),12.9295042604115,62.8614424,12.7646928,https://www.openstreetmap.org/?mlat=62.8614424&mlon=12.7646928#map=18/62.8614424/12.7646928,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.8614424,12.7646928););out center;"
12352683,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),19.245529293319,62.8992091,12.6869538,https://www.openstreetmap.org/?mlat=62.8992091&mlon=12.6869538#map=18/62.8992091/12.6869538,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.8992091,12.6869538););out center;"
12352682,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),1297.71333891833,62.899045,12.6979631,https://www.openstreetmap.org/?mlat=62.899045&mlon=12.6979631#map=18/62.899045/12.6979631,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.899045,12.6979631););out center;"
12352681,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),52.7204001677454,62.9156508,12.5143545,https://www.openstreetmap.org/?mlat=62.9156508&mlon=12.5143545#map=18/62.9156508/12.5143545,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9156508,12.5143545););out center;"
12352680,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),888.353880922188,62.9002073,12.6781232,https://www.openstreetmap.org/?mlat=62.9002073&mlon=12.6781232#map=18/62.9002073/12.6781232,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9002073,12.6781232););out center;"
12352679,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),4942.00237344098,62.8754505,12.7350314,https://www.openstreetmap.org/?mlat=62.8754505&mlon=12.7350314#map=18/62.8754505/12.7350314,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.8754505,12.7350314););out center;"
12352509,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),0.092161271692615,62.9156508,12.5143545,https://www.openstreetmap.org/?mlat=62.9156508&mlon=12.5143545#map=18/62.9156508/12.5143545,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9156508,12.5143545););out center;"
12352508,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),15.8065697078778,62.9160471,12.5111311,https://www.openstreetmap.org/?mlat=62.9160471&mlon=12.5111311#map=18/62.9160471/12.5111311,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9160471,12.5111311););out center;"
12352507,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),140.812899855233,62.9159841,12.5116793,https://www.openstreetmap.org/?mlat=62.9159841&mlon=12.5116793#map=18/62.9159841/12.5116793,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9159841,12.5116793););out center;"
12352506,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),2857.36608426595,62.9168842,12.6335801,https://www.openstreetmap.org/?mlat=62.9168842&mlon=12.6335801#map=18/62.9168842/12.6335801,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9168842,12.6335801););out center;"
12352505,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),12.9179650274337,62.9159841,12.5116793,https://www.openstreetmap.org/?mlat=62.9159841&mlon=12.5116793#map=18/62.9159841/12.5116793,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9159841,12.5116793););out center;"
12352504,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),174.728419740965,62.9147714,12.5193961,https://www.openstreetmap.org/?mlat=62.9147714&mlon=12.5193961#map=18/62.9147714/12.5193961,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9147714,12.5193961););out center;"
12352503,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),21.3548433934787,62.9120862,12.5827708,https://www.openstreetmap.org/?mlat=62.9120862&mlon=12.5827708#map=18/62.9120862/12.5827708,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9120862,12.5827708););out center;"
12352502,Z 80,Helagsstugorna - Ljungdalen samt Torkilstöten - Helagsleden (80),37.5295453915978,62.9145889,12.5203285,https://www.openstreetmap.org/?mlat=62.9145889&mlon=12.5203285#map=18/62.9145889/12.5203285,"https://overpass-turbo.eu/?Q=[out:json];(nwr(around:50,62.9145889,12.5203285););out center;"
