OBJECTID,STATLIGLED,STATLIGLEDNAMN,SHAPE.LEN,metadata_json,longitude_wgs84,latitude_wgs84,geometry_type,length_m,area_m2,osm_link,osm_link_source,wikidata_id,wikidata_link,dataset
12348588,Z 59,Vålådalen - Vålåstugorna (justerad),985.5343687006,"{""OBJECTID"": 12348588, ""STATLIGLED"": ""Z 59"", ""STATLIGLEDNAMN"": ""Vålådalen - Vålåstugorna (justerad)"", ""SHAPE.LEN"": 985.5343687006}",12.815284538685654,63.076099878314736,LineString,985.5343686970543,0.0,https://www.openstreetmap.org/?mlat=63.0760999&mlon=12.8152845#map=18/63.0760999/12.8152845,coordinate_fallback,,,statliga_leder
12348587,Z 59,Vålådalen - Vålåstugorna (justerad),3766.9228843242,"{""OBJECTID"": 12348587, ""STATLIGLED"": ""Z 59"", ""STATLIGLEDNAMN"": ""Vålådalen - Vålåstugorna (justerad)"", ""SHAPE.LEN"": 3766.9228843242}",12.799666014744805,63.05748681177079,LineString,3766.922884323875,0.0,https://www.openstreetmap.org/?mlat=63.0574868&mlon=12.7996660#map=18/63.0574868/12.7996660,coordinate_fallback,,,statliga_leder
12348586,Z 59,Vålådalen - Vålåstugorna (justerad),2391.08898962359,"{""OBJECTID"": 12348586, ""STATLIGLED"": ""Z 59"", ""STATLIGLEDNAMN"": ""Vålådalen - Vålåstugorna (justerad)"", ""SHAPE.LEN"": 2391.08898962359}",12.90641693797899,63.14372226240105,LineString,2391.088989621324,0.0,https://www.openstreetmap.org/?mlat=63.1437223&mlon=12.9064169#map=18/63.1437223/12.9064169,coordinate_fallback,,,statliga_leder
12348585,Z 59,Vålådalen - Vålåstugorna (justerad),2523.90354420842,"{""OBJECTID"": 12348585, ""STATLIGLED"": ""Z 59"", ""STATLIGLEDNAMN"": ""Vålådalen - Vålåstugorna (justerad)"", ""SHAPE.LEN"": 2523.90354420842}",12.944144279104792,63.14737795913859,LineString,2523.9035442082645,0.0,https://www.openstreetmap.org/?mlat=63.1473780&mlon=12.9441443#map=18/63.1473780/12.9441443,coordinate_fallback,,,statliga_leder
12348553,Z 59,Vålådalen - Vålåstugorna (justerad),8137.13979601537,"{""OBJECTID"": 12348553, ""STATLIGLED"": ""Z 59"", ""STATLIGLEDNAMN"": ""Vålådalen - Vålåstugorna (justerad)"", ""SHAPE.LEN"": 8137.13979601537}",12.835620437807444,63.10861210124402,LineString,8137.139796019159,0.0,https://www.openstreetmap.org/?mlat=63.1086121&mlon=12.8356204#map=18/63.1086121/12.8356204,coordinate_fallback,,,statliga_leder
12348552,Z 59,Vålådalen - Vålåstugorna (justerad),192.041970521265,"{""OBJECTID"": 12348552, ""STATLIGLED"": ""Z 59"", ""STATLIGLEDNAMN"": ""Vålådalen - Vålåstugorna (justerad)"", ""SHAPE.LEN"": 192.041970521265}",12.81255732812375,63.071993964479965,LineString,192.04197052135743,0.0,https://www.openstreetmap.org/?mlat=63.0719940&mlon=12.8125573#map=18/63.0719940/12.8125573,coordinate_fallback,,,statliga_leder
12348551,Z 59,Vålådalen - Vålåstugorna (justerad),1300.29177373662,"{""OBJECTID"": 12348551, ""STATLIGLED"": ""Z 59"", ""STATLIGLEDNAMN"": ""Vålådalen - Vålåstugorna (justerad)"", ""SHAPE.LEN"": 1300.29177373662}",12.881880374884458,63.13339907603395,LineString,1300.2917737362884,0.0,https://www.openstreetmap.org/?mlat=63.1333991&mlon=12.8818804#map=18/63.1333991/12.8818804,coordinate_fallback,,,statliga_leder
12344819,Z 70,Spjätten - Grottärn,3.13001086260096,"{""OBJECTID"": 12344819, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 3.13001086260096}",13.687877162252994,63.13579124016539,LineString,3.1300108612770257,0.0,https://www.openstreetmap.org/?mlat=63.1357912&mlon=13.6878772#map=18/63.1357912/13.6878772,coordinate_fallback,,,statliga_leder
12344818,Z 70,Spjätten - Grottärn,350.629880667136,"{""OBJECTID"": 12344818, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 350.629880667136}",13.716482530622207,63.111568255148214,LineString,350.62988066538605,0.0,https://www.openstreetmap.org/?mlat=63.1115683&mlon=13.7164825#map=18/63.1115683/13.7164825,coordinate_fallback,,,statliga_leder
12344817,Z 70,Spjätten - Grottärn,18.0827410012973,"{""OBJECTID"": 12344817, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 18.0827410012973}",13.68767447722961,63.13602891837442,LineString,18.082741000254895,0.0,https://www.openstreetmap.org/?mlat=63.1360289&mlon=13.6876745#map=18/63.1360289/13.6876745,coordinate_fallback,,,statliga_leder
12344816,Z 70,Spjätten - Grottärn,7.58997416925776,"{""OBJECTID"": 12344816, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 7.58997416925776}",13.688274468132885,63.13535228887055,LineString,7.589974169229514,0.0,https://www.openstreetmap.org/?mlat=63.1353523&mlon=13.6882745#map=18/63.1353523/13.6882745,coordinate_fallback,,,statliga_leder
12344815,Z 70,Spjätten - Grottärn,0.492411311811579,"{""OBJECTID"": 12344815, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 0.492411311811579}",13.651728361053939,63.176608979779886,LineString,0.4924113119489764,0.0,https://www.openstreetmap.org/?mlat=63.1766090&mlon=13.6517284#map=18/63.1766090/13.6517284,coordinate_fallback,,,statliga_leder
12344814,Z 70,Spjätten - Grottärn,20.3725649087052,"{""OBJECTID"": 12344814, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 20.3725649087052}",13.688366192644583,63.13523359373141,LineString,20.372564909753674,0.0,https://www.openstreetmap.org/?mlat=63.1352336&mlon=13.6883662#map=18/63.1352336/13.6883662,coordinate_fallback,,,statliga_leder
12344813,Z 70,Spjätten - Grottärn,154.441739674286,"{""OBJECTID"": 12344813, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 154.441739674286}",13.712275443487629,63.1146134302042,LineString,154.44173967331338,0.0,https://www.openstreetmap.org/?mlat=63.1146134&mlon=13.7122754#map=18/63.1146134/13.7122754,coordinate_fallback,,,statliga_leder
12344812,Z 70,Spjätten - Grottärn,6.86775875231505,"{""OBJECTID"": 12344812, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 6.86775875231505}",13.651751369438076,63.176577631718324,LineString,6.867758753477993,0.0,https://www.openstreetmap.org/?mlat=63.1765776&mlon=13.6517514#map=18/63.1765776/13.6517514,coordinate_fallback,,,statliga_leder
12344811,Z 70,Spjätten - Grottärn,316.333599710418,"{""OBJECTID"": 12344811, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 316.333599710418}",13.689228210047697,63.1315370131601,LineString,316.33359970850836,0.0,https://www.openstreetmap.org/?mlat=63.1315370&mlon=13.6892282#map=18/63.1315370/13.6892282,coordinate_fallback,,,statliga_leder
12344810,Z 70,Spjätten - Grottärn,3718.04734765447,"{""OBJECTID"": 12344810, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 3718.04734765447}",13.66660227180151,63.16402261694024,LineString,3718.0473476552193,0.0,https://www.openstreetmap.org/?mlat=63.1640226&mlon=13.6666023#map=18/63.1640226/13.6666023,coordinate_fallback,,,statliga_leder
12344809,Z 70,Spjätten - Grottärn,70.5373176946785,"{""OBJECTID"": 12344809, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 70.5373176946785}",13.681937323117843,63.14985991402787,LineString,70.53731769408668,0.0,https://www.openstreetmap.org/?mlat=63.1498599&mlon=13.6819373#map=18/63.1498599/13.6819373,coordinate_fallback,,,statliga_leder
12344808,Z 70,Spjätten - Grottärn,269.033955452207,"{""OBJECTID"": 12344808, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 269.033955452207}",13.689073264844112,63.13397582460297,LineString,269.0339554533098,0.0,https://www.openstreetmap.org/?mlat=63.1339758&mlon=13.6890733#map=18/63.1339758/13.6890733,coordinate_fallback,,,statliga_leder
12344807,Z 70,Spjätten - Grottärn,182.428310520009,"{""OBJECTID"": 12344807, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 182.428310520009}",13.714818093654964,63.113861830222774,LineString,182.42831052023342,0.0,https://www.openstreetmap.org/?mlat=63.1138618&mlon=13.7148181#map=18/63.1138618/13.7148181,coordinate_fallback,,,statliga_leder
12344806,Z 70,Spjätten - Grottärn,97.4369657200222,"{""OBJECTID"": 12344806, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 97.4369657200222}",13.71767056089143,63.109649720879965,LineString,97.43696572041955,0.0,https://www.openstreetmap.org/?mlat=63.1096497&mlon=13.7176706#map=18/63.1096497/13.7176706,coordinate_fallback,,,statliga_leder
12344805,Z 70,Spjätten - Grottärn,47.5543815439044,"{""OBJECTID"": 12344805, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 47.5543815439044}",13.688073638009948,63.13558415205119,LineString,47.554381542830214,0.0,https://www.openstreetmap.org/?mlat=63.1355842&mlon=13.6880736#map=18/63.1355842/13.6880736,coordinate_fallback,,,statliga_leder
12344804,Z 70,Spjätten - Grottärn,17.7857722731369,"{""OBJECTID"": 12344804, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 17.7857722731369}",13.6877996976178,63.13587775048496,LineString,17.78577227233313,0.0,https://www.openstreetmap.org/?mlat=63.1358778&mlon=13.6877997#map=18/63.1358778/13.6877997,coordinate_fallback,,,statliga_leder
12344803,Z 70,Spjätten - Grottärn,1820.5791026811,"{""OBJECTID"": 12344803, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 1820.5791026811}",13.70228266873944,63.12070221898093,LineString,1820.579102678724,0.0,https://www.openstreetmap.org/?mlat=63.1207022&mlon=13.7022827#map=18/63.1207022/13.7022827,coordinate_fallback,,,statliga_leder
12344802,Z 70,Spjätten - Grottärn,474.416888457083,"{""OBJECTID"": 12344802, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 474.416888457083}",13.691228580544582,63.12837350193282,LineString,474.4168884574411,0.0,https://www.openstreetmap.org/?mlat=63.1283735&mlon=13.6912286#map=18/63.1283735/13.6912286,coordinate_fallback,,,statliga_leder
12344801,Z 70,Spjätten - Grottärn,1654.25688115502,"{""OBJECTID"": 12344801, ""STATLIGLED"": ""Z 70"", ""STATLIGLEDNAMN"": ""Spjätten - Grottärn"", ""SHAPE.LEN"": 1654.25688115502}",13.683363385930074,63.14252898484363,LineString,1654.2568811543765,0.0,https://www.openstreetmap.org/?mlat=63.1425290&mlon=13.6833634#map=18/63.1425290/13.6833634,coordinate_fallback,,,statliga_leder
12346916,Z 22,Ansätten - Ansättån (förbudsgränsen) mot Rörvattnet,7930.25755831471,"{""OBJECTID"": 12346916, ""STATLIGLED"": ""Z 22"", ""STATLIGLEDNAMN"": ""Ansätten - Ansättån (förbudsgränsen) mot Rörvattnet"", ""SHAPE.LEN"": 7930.25755831471}",13.923682029917547,63.86369100578058,LineString,7930.257558312651,0.0,https://www.openstreetmap.org/?mlat=63.8636910&mlon=13.9236820#map=18/63.8636910/13.9236820,coordinate_fallback,,,statliga_leder
12348822,Z 55,Gåsen - Helagsstugorna,14694.867467912,"{""OBJECTID"": 12348822, ""STATLIGLED"": ""Z 55"", ""STATLIGLEDNAMN"": ""Gåsen - Helagsstugorna"", ""SHAPE.LEN"": 14694.867467912}",12.495968636892817,62.99579015158017,LineString,14694.867467912874,0.0,https://www.openstreetmap.org/?mlat=62.9957902&mlon=12.4959686#map=18/62.9957902/12.4959686,coordinate_fallback,,,statliga_leder
12349074,BD 21,Abisko - Abiskojaure,9624.73555111374,"{""OBJECTID"": 12349074, ""STATLIGLED"": ""BD 21"", ""STATLIGLEDNAMN"": ""Abisko - Abiskojaure"", ""SHAPE.LEN"": 9624.73555111374}",18.67743250962198,68.30630142921308,LineString,9624.735551112353,0.0,https://www.openstreetmap.org/?mlat=68.3063014&mlon=18.6774325#map=18/68.3063014/18.6774325,coordinate_fallback,,,statliga_leder
12354577,BD 21,Abisko - Abiskojaure,3769.35814750211,"{""OBJECTID"": 12354577, ""STATLIGLED"": ""BD 21"", ""STATLIGLEDNAMN"": ""Abisko - Abiskojaure"", ""SHAPE.LEN"": 3769.35814750211}",18.7649915255132,68.34472848879304,LineString,3769.3581475054007,0.0,https://www.openstreetmap.org/?mlat=68.3447285&mlon=18.7649915#map=18/68.3447285/18.7649915,coordinate_fallback,,,statliga_leder
12344658,BD 21,Abisko - Abiskojaure,310.013346729994,"{""OBJECTID"": 12344658, ""STATLIGLED"": ""BD 21"", ""STATLIGLEDNAMN"": ""Abisko - Abiskojaure"", ""SHAPE.LEN"": 310.013346729994}",18.777817166905145,68.35894363911022,LineString,310.01334673380006,0.0,https://www.openstreetmap.org/?mlat=68.3589436&mlon=18.7778172#map=18/68.3589436/18.7778172,coordinate_fallback,,,statliga_leder
12344657,BD 21,Abisko - Abiskojaure,255.878483814825,"{""OBJECTID"": 12344657, ""STATLIGLED"": ""BD 21"", ""STATLIGLEDNAMN"": ""Abisko - Abiskojaure"", ""SHAPE.LEN"": 255.878483814825}",18.590174677225775,68.2849091719215,LineString,255.87848381138406,0.0,https://www.openstreetmap.org/?mlat=68.2849092&mlon=18.5901747#map=18/68.2849092/18.5901747,coordinate_fallback,,,statliga_leder
12351212,Z 60,Grönvallen - Lunndörrstugan,336.13682358331,"{""OBJECTID"": 12351212, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 336.13682358331}",13.039922394410679,63.096548761223055,LineString,336.13682358446573,0.0,https://www.openstreetmap.org/?mlat=63.0965488&mlon=13.0399224#map=18/63.0965488/13.0399224,coordinate_fallback,,,statliga_leder
12351211,Z 60,Grönvallen - Lunndörrstugan,141.656438995091,"{""OBJECTID"": 12351211, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 141.656438995091}",13.03530447765161,63.06423296807631,LineString,141.65643899534513,0.0,https://www.openstreetmap.org/?mlat=63.0642330&mlon=13.0353045#map=18/63.0642330/13.0353045,coordinate_fallback,,,statliga_leder
12351210,Z 60,Grönvallen - Lunndörrstugan,69.5372735963239,"{""OBJECTID"": 12351210, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 69.5372735963239}",13.03043839788242,63.06545250186394,LineString,69.53727359646207,0.0,https://www.openstreetmap.org/?mlat=63.0654525&mlon=13.0304384#map=18/63.0654525/13.0304384,coordinate_fallback,,,statliga_leder
12351054,Z 60,Grönvallen - Lunndörrstugan,48.0210447184357,"{""OBJECTID"": 12351054, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 48.0210447184357}",13.032385198063801,63.06426034222979,LineString,48.02104471973939,0.0,https://www.openstreetmap.org/?mlat=63.0642603&mlon=13.0323852#map=18/63.0642603/13.0323852,coordinate_fallback,,,statliga_leder
12351052,Z 60,Grönvallen - Lunndörrstugan,4110.03285071185,"{""OBJECTID"": 12351052, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 4110.03285071185}",13.026407705972026,63.08179745206077,LineString,4110.032850710695,0.0,https://www.openstreetmap.org/?mlat=63.0817975&mlon=13.0264077#map=18/63.0817975/13.0264077,coordinate_fallback,,,statliga_leder
12352985,Z 60,Grönvallen - Lunndörrstugan,175.111156363663,"{""OBJECTID"": 12352985, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 175.111156363663}",13.03806267134755,63.06432186166251,LineString,175.11115636226543,0.0,https://www.openstreetmap.org/?mlat=63.0643219&mlon=13.0380627#map=18/63.0643219/13.0380627,coordinate_fallback,,,statliga_leder
12352359,Z 60,Grönvallen - Lunndörrstugan,96.6092275553428,"{""OBJECTID"": 12352359, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 96.6092275553428}",13.0378340446638,63.09517062839927,LineString,96.60922755521209,0.0,https://www.openstreetmap.org/?mlat=63.0951706&mlon=13.0378340#map=18/63.0951706/13.0378340,coordinate_fallback,,,statliga_leder
12352358,Z 60,Grönvallen - Lunndörrstugan,15.1431801765679,"{""OBJECTID"": 12352358, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 15.1431801765679}",13.040920296273494,63.09801445707661,LineString,15.143180177470335,0.0,https://www.openstreetmap.org/?mlat=63.0980145&mlon=13.0409203#map=18/63.0980145/13.0409203,coordinate_fallback,,,statliga_leder
12352357,Z 60,Grönvallen - Lunndörrstugan,129.150868290828,"{""OBJECTID"": 12352357, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 129.150868290828}",13.031553274815794,63.06491679767676,LineString,129.15086829064745,0.0,https://www.openstreetmap.org/?mlat=63.0649168&mlon=13.0315533#map=18/63.0649168/13.0315533,coordinate_fallback,,,statliga_leder
12354894,Z 60,Grönvallen - Lunndörrstugan,208.595871629239,"{""OBJECTID"": 12354894, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 208.595871629239}",13.061030594661561,63.05830301951871,LineString,208.59587163125894,0.0,https://www.openstreetmap.org/?mlat=63.0583030&mlon=13.0610306#map=18/63.0583030/13.0610306,coordinate_fallback,,,statliga_leder
12355425,Z 60,Grönvallen - Lunndörrstugan,31.5116420906623,"{""OBJECTID"": 12355425, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 31.5116420906623}",13.055241034904387,63.05767639436165,LineString,31.5116420912111,0.0,https://www.openstreetmap.org/?mlat=63.0576764&mlon=13.0552410#map=18/63.0576764/13.0552410,coordinate_fallback,,,statliga_leder
12355412,Z 60,Grönvallen - Lunndörrstugan,15.9144890360954,"{""OBJECTID"": 12355412, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 15.9144890360954}",13.036861178284834,63.09492558885449,LineString,15.91448903638443,0.0,https://www.openstreetmap.org/?mlat=63.0949256&mlon=13.0368612#map=18/63.0949256/13.0368612,coordinate_fallback,,,statliga_leder
12355410,Z 60,Grönvallen - Lunndörrstugan,1101.80242505347,"{""OBJECTID"": 12355410, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 1101.80242505347}",13.047277837736928,63.059140409330105,LineString,1101.802425053537,0.0,https://www.openstreetmap.org/?mlat=63.0591404&mlon=13.0472778#map=18/63.0591404/13.0472778,coordinate_fallback,,,statliga_leder
12355409,Z 60,Grönvallen - Lunndörrstugan,1834.73355275629,"{""OBJECTID"": 12355409, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 1834.73355275629}",13.054985017928814,63.10299218054426,LineString,1834.7335527536761,0.0,https://www.openstreetmap.org/?mlat=63.1029922&mlon=13.0549850#map=18/63.1029922/13.0549850,coordinate_fallback,,,statliga_leder
12353869,Z 60,Grönvallen - Lunndörrstugan,146.225850922209,"{""OBJECTID"": 12353869, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 146.225850922209}",13.056893192337931,63.05794813785548,LineString,146.22585092150914,0.0,https://www.openstreetmap.org/?mlat=63.0579481&mlon=13.0568932#map=18/63.0579481/13.0568932,coordinate_fallback,,,statliga_leder
12353868,Z 60,Grönvallen - Lunndörrstugan,64.8940985153474,"{""OBJECTID"": 12353868, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 64.8940985153474}",13.033376796933016,63.064046993096376,LineString,64.89409851330325,0.0,https://www.openstreetmap.org/?mlat=63.0640470&mlon=13.0333768#map=18/63.0640470/13.0333768,coordinate_fallback,,,statliga_leder
12353859,Z 60,Grönvallen - Lunndörrstugan,40.8385950224784,"{""OBJECTID"": 12353859, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 40.8385950224784}",13.058675678063898,63.058150167004676,LineString,40.83859502205221,0.0,https://www.openstreetmap.org/?mlat=63.0581502&mlon=13.0586757#map=18/63.0581502/13.0586757,coordinate_fallback,,,statliga_leder
12353324,Z 60,Grönvallen - Lunndörrstugan,383.904288680407,"{""OBJECTID"": 12353324, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 383.904288680407}",12.978970048721877,63.09166770353229,LineString,383.904288681327,0.0,https://www.openstreetmap.org/?mlat=63.0916677&mlon=12.9789700#map=18/63.0916677/12.9789700,coordinate_fallback,,,statliga_leder
12353323,Z 60,Grönvallen - Lunndörrstugan,9.41615417219527,"{""OBJECTID"": 12353323, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 9.41615417219527}",13.000021787898175,63.081722548425574,LineString,9.416154173084525,0.0,https://www.openstreetmap.org/?mlat=63.0817225&mlon=13.0000218#map=18/63.0817225/13.0000218,coordinate_fallback,,,statliga_leder
12353322,Z 60,Grönvallen - Lunndörrstugan,519.35853316381,"{""OBJECTID"": 12353322, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 519.35853316381}",13.018774049829325,63.07935811788517,LineString,519.3585331632779,0.0,https://www.openstreetmap.org/?mlat=63.0793581&mlon=13.0187740#map=18/63.0793581/13.0187740,coordinate_fallback,,,statliga_leder
12353321,Z 60,Grönvallen - Lunndörrstugan,80.8442361537776,"{""OBJECTID"": 12353321, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 80.8442361537776}",12.999314282315847,63.081606804368,LineString,80.84423615478842,0.0,https://www.openstreetmap.org/?mlat=63.0816068&mlon=12.9993143#map=18/63.0816068/12.9993143,coordinate_fallback,,,statliga_leder
12353320,Z 60,Grönvallen - Lunndörrstugan,932.789243211749,"{""OBJECTID"": 12353320, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 932.789243211749}",13.007900437007963,63.07937125745133,LineString,932.7892432132671,0.0,https://www.openstreetmap.org/?mlat=63.0793713&mlon=13.0079004#map=18/63.0793713/13.0079004,coordinate_fallback,,,statliga_leder
12353319,Z 60,Grönvallen - Lunndörrstugan,579.404162392825,"{""OBJECTID"": 12353319, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 579.404162392825}",12.993760385420774,63.085458915329625,LineString,579.404162393021,0.0,https://www.openstreetmap.org/?mlat=63.0854589&mlon=12.9937604#map=18/63.0854589/12.9937604,coordinate_fallback,,,statliga_leder
12353423,Z 60,Grönvallen - Lunndörrstugan,171.063586780767,"{""OBJECTID"": 12353423, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 171.063586780767}",12.999371202777686,63.08250775261448,LineString,171.0635867814313,0.0,https://www.openstreetmap.org/?mlat=63.0825078&mlon=12.9993712#map=18/63.0825078/12.9993712,coordinate_fallback,,,statliga_leder
12353422,Z 60,Grönvallen - Lunndörrstugan,247.721658464977,"{""OBJECTID"": 12353422, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 247.721658464977}",12.987279972590898,63.0882647024799,LineString,247.72165846513948,0.0,https://www.openstreetmap.org/?mlat=63.0882647&mlon=12.9872800#map=18/63.0882647/12.9872800,coordinate_fallback,,,statliga_leder
12353578,Z 60,Grönvallen - Lunndörrstugan,277.748714877549,"{""OBJECTID"": 12353578, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 277.748714877549}",12.983198194390617,63.089705290475706,LineString,277.74871487816523,0.0,https://www.openstreetmap.org/?mlat=63.0897053&mlon=12.9831982#map=18/63.0897053/12.9831982,coordinate_fallback,,,statliga_leder
12353577,Z 60,Grönvallen - Lunndörrstugan,39.2195967425725,"{""OBJECTID"": 12353577, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 39.2195967425725}",13.000444020857845,63.0816178829833,LineString,39.219596742631474,0.0,https://www.openstreetmap.org/?mlat=63.0816179&mlon=13.0004440#map=18/63.0816179/13.0004440,coordinate_fallback,,,statliga_leder
12353576,Z 60,Grönvallen - Lunndörrstugan,41.7853366876468,"{""OBJECTID"": 12353576, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 41.7853366876468}",12.989592252712487,63.08750765664275,LineString,41.785336687323905,0.0,https://www.openstreetmap.org/?mlat=63.0875077&mlon=12.9895923#map=18/63.0875077/12.9895923,coordinate_fallback,,,statliga_leder
12353575,Z 60,Grönvallen - Lunndörrstugan,29.3569533032636,"{""OBJECTID"": 12353575, ""STATLIGLED"": ""Z 60"", ""STATLIGLEDNAMN"": ""Grönvallen - Lunndörrstugan"", ""SHAPE.LEN"": 29.3569533032636}",13.0152570638833,63.077987515748916,LineString,29.356953301899498,0.0,https://www.openstreetmap.org/?mlat=63.0779875&mlon=13.0152571#map=18/63.0779875/13.0152571,coordinate_fallback,,,statliga_leder
