NVRID,NAMN,DATA_FRILUFTSLIV_PUBLICERAT,metadata_json,longitude_wgs84,latitude_wgs84,geometry_type,length_m,area_m2,osm_link,osm_link_source,wikidata_id,wikidata_link,dataset
2011415,Kåreholm och Kartarna,Nej,"{""NVRID"": ""2011415"", ""NAMN"": ""Kåreholm och Kartarna"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",16.89832806401181,56.963203404340994,Polygon,2848.3168142040327,338331.52236961195,https://www.openstreetmap.org/?mlat=56.9632034&mlon=16.8983281#map=18/56.9632034/16.8983281,coordinate_fallback,,,publiceringsstatus
2014384,Östermoskogen,Ja,"{""NVRID"": ""2014384"", ""NAMN"": ""Östermoskogen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",14.171565368421815,57.50414062536224,Polygon,4749.965846369554,318171.31708754366,https://www.openstreetmap.org/?mlat=57.5041406&mlon=14.1715654#map=18/57.5041406/14.1715654,coordinate_fallback,,,publiceringsstatus
2011931,Idegranar,Nej,"{""NVRID"": ""2011931"", ""NAMN"": ""Idegranar"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",16.50450665240038,56.69772489644591,Polygon,3.1403443232120702,0.7841428402973897,https://www.openstreetmap.org/?mlat=56.6977249&mlon=16.5045067#map=18/56.6977249/16.5045067,coordinate_fallback,,,publiceringsstatus
2201506,Svartliden,Nej,"{""NVRID"": ""2201506"", ""NAMN"": ""Svartliden"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",17.897177174875097,64.74443236890467,Polygon,3238.3130606944455,202464.92807287196,https://www.openstreetmap.org/?mlat=64.7444324&mlon=17.8971772#map=18/64.7444324/17.8971772,coordinate_fallback,,,publiceringsstatus
2003657,Kuggaskär,Nej,"{""NVRID"": ""2003657"", ""NAMN"": ""Kuggaskär"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",15.787041179704554,56.04753232367016,Polygon,1992.505203899251,174817.62213096887,https://www.openstreetmap.org/?mlat=56.0475323&mlon=15.7870412#map=18/56.0475323/15.7870412,coordinate_fallback,,,publiceringsstatus
2052762,Månhult,Ja,"{""NVRID"": ""2052762"", ""NAMN"": ""Månhult"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",15.360573655017507,58.07075279570315,Polygon,5560.546862748786,669120.7232557262,https://www.openstreetmap.org/?mlat=58.0707528&mlon=15.3605737#map=18/58.0707528/15.3605737,coordinate_fallback,,,publiceringsstatus
2002477,Prästskogsstugan,Nej,"{""NVRID"": ""2002477"", ""NAMN"": ""Prästskogsstugan"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",14.034604219314062,61.405314018306655,Polygon,961.8024078677096,53306.35922323683,https://www.openstreetmap.org/?mlat=61.4053140&mlon=14.0346042#map=18/61.4053140/14.0346042,coordinate_fallback,,,publiceringsstatus
2000892,Önet,Ja,"{""NVRID"": ""2000892"", ""NAMN"": ""Önet"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",14.226536981604081,63.32549389284882,Polygon,3256.2429635679023,364908.4971140304,https://www.openstreetmap.org/?mlat=63.3254939&mlon=14.2265370#map=18/63.3254939/14.2265370,coordinate_fallback,,,publiceringsstatus
2055946,Stora mossen,Ja,"{""NVRID"": ""2055946"", ""NAMN"": ""Stora mossen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",15.617311008638634,58.846803090430306,Polygon,17747.43022379471,3655396.30644769,https://www.openstreetmap.org/?mlat=58.8468031&mlon=15.6173110#map=18/58.8468031/15.6173110,coordinate_fallback,,,publiceringsstatus
2200010,Lövberget,Nej,"{""NVRID"": ""2200010"", ""NAMN"": ""Lövberget"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",12.638593034081863,60.83399007056405,Polygon,3704.807512961632,407212.9100108505,https://www.openstreetmap.org/?mlat=60.8339901&mlon=12.6385930#map=18/60.8339901/12.6385930,coordinate_fallback,,,publiceringsstatus
2001432,Eskilstorps ormgranar,Ja,"{""NVRID"": ""2001432"", ""NAMN"": ""Eskilstorps ormgranar"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",14.426095515241965,57.7351403943625,Polygon,564.9490478679713,17852.865894984476,https://www.openstreetmap.org/?mlat=57.7351404&mlon=14.4260955#map=18/57.7351404/14.4260955,coordinate_fallback,,,publiceringsstatus
2060961,Hjärtareds naturreservat,Ja,"{""NVRID"": ""2060961"", ""NAMN"": ""Hjärtareds naturreservat"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",12.684997401012645,57.17483290605429,MultiPolygon,5529.366084210517,575383.490283527,https://www.openstreetmap.org/?mlat=57.1748329&mlon=12.6849974#map=18/57.1748329/12.6849974,coordinate_fallback,,,publiceringsstatus
2043346,Hällsö,Nej,"{""NVRID"": ""2043346"", ""NAMN"": ""Hällsö"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",11.165055024915246,58.74693474167269,Polygon,10486.387929069617,2197255.887290754,https://www.openstreetmap.org/?mlat=58.7469347&mlon=11.1650550#map=18/58.7469347/11.1650550,coordinate_fallback,,,publiceringsstatus
2000509,"Holme,  Ånarp",Nej,"{""NVRID"": ""2000509"", ""NAMN"": ""Holme,  Ånarp"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",13.192386635817474,57.53381050573339,Polygon,336.8921239658611,5884.167875016261,https://www.openstreetmap.org/?mlat=57.5338105&mlon=13.1923866#map=18/57.5338105/13.1923866,coordinate_fallback,,,publiceringsstatus
2029552,Äskerödskärret,Nej,"{""NVRID"": ""2029552"", ""NAMN"": ""Äskerödskärret"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",14.120065643887612,55.78063114227801,Polygon,1074.871057818984,48378.618184119936,https://www.openstreetmap.org/?mlat=55.7806311&mlon=14.1200656#map=18/55.7806311/14.1200656,coordinate_fallback,,,publiceringsstatus
2013386,Abborrtjärnberget,Ja,"{""NVRID"": ""2013386"", ""NAMN"": ""Abborrtjärnberget"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",19.710936949188476,65.02717441580677,Polygon,3943.3870899309727,949424.4924523146,https://www.openstreetmap.org/?mlat=65.0271744&mlon=19.7109369#map=18/65.0271744/19.7109369,coordinate_fallback,,,publiceringsstatus
2049241,Rotsjöns naturreservat,Nej,"{""NVRID"": ""2049241"", ""NAMN"": ""Rotsjöns naturreservat"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",15.931737552815159,61.00157462598851,Polygon,6035.561888623009,1494022.2334015353,https://www.openstreetmap.org/?mlat=61.0015746&mlon=15.9317376#map=18/61.0015746/15.9317376,coordinate_fallback,,,publiceringsstatus
2011096,Ö i sjön Tisnaren,Nej,"{""NVRID"": ""2011096"", ""NAMN"": ""Ö i sjön Tisnaren"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",16.057023240968903,58.92550892542935,Polygon,98.97484596182203,651.3361235077883,https://www.openstreetmap.org/?mlat=58.9255089&mlon=16.0570232#map=18/58.9255089/16.0570232,coordinate_fallback,,,publiceringsstatus
2001522,Rövarekulan,Ja,"{""NVRID"": ""2001522"", ""NAMN"": ""Rövarekulan"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",13.498601124132168,55.79450678838994,Polygon,6141.242299485297,480581.97285797604,https://www.openstreetmap.org/?mlat=55.7945068&mlon=13.4986011#map=18/55.7945068/13.4986011,coordinate_fallback,,,publiceringsstatus
2003675,Rönneskär,Nej,"{""NVRID"": ""2003675"", ""NAMN"": ""Rönneskär"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",15.3827508132015,56.129991254926196,Polygon,884.9014814474493,54455.812841075494,https://www.openstreetmap.org/?mlat=56.1299913&mlon=15.3827508#map=18/56.1299913/15.3827508,coordinate_fallback,,,publiceringsstatus
2045211,Karshult,Nej,"{""NVRID"": ""2045211"", ""NAMN"": ""Karshult"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",15.102611354398276,58.57697291984356,Polygon,4453.358074201578,448212.2411688173,https://www.openstreetmap.org/?mlat=58.5769729&mlon=15.1026114#map=18/58.5769729/15.1026114,coordinate_fallback,,,publiceringsstatus
2025533,Hattefurans sydostskär,Nej,"{""NVRID"": ""2025533"", ""NAMN"": ""Hattefurans sydostskär"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",13.156773806993897,58.71949778173916,Polygon,2285.5822185232387,221839.15152306817,https://www.openstreetmap.org/?mlat=58.7194978&mlon=13.1567738#map=18/58.7194978/13.1567738,coordinate_fallback,,,publiceringsstatus
2052801,Bojsvätar södra,Ja,"{""NVRID"": ""2052801"", ""NAMN"": ""Bojsvätar södra"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",18.72507839518837,57.6811200618703,MultiPolygon,11009.256630374997,776231.8827793811,https://www.openstreetmap.org/?mlat=57.6811201&mlon=18.7250784#map=18/57.6811201/18.7250784,coordinate_fallback,,,publiceringsstatus
2025518,Lyngholmsskären,Nej,"{""NVRID"": ""2025518"", ""NAMN"": ""Lyngholmsskären"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",11.105085017186505,58.92332737433529,Polygon,422.4770955846559,11921.390410546943,https://www.openstreetmap.org/?mlat=58.9233274&mlon=11.1050850#map=18/58.9233274/11.1050850,coordinate_fallback,,,publiceringsstatus
2014955,Åby sandbackar,Ja,"{""NVRID"": ""2014955"", ""NAMN"": ""Åby sandbackar"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",16.65137842837611,56.58509240970474,Polygon,2642.615589660046,251681.5207981624,https://www.openstreetmap.org/?mlat=56.5850924&mlon=16.6513784#map=18/56.5850924/16.6513784,coordinate_fallback,,,publiceringsstatus
2011176,Kalen,Nej,"{""NVRID"": ""2011176"", ""NAMN"": ""Kalen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",16.908043901747405,58.13551946472996,Polygon,1076.0974284409695,87483.65687816741,https://www.openstreetmap.org/?mlat=58.1355195&mlon=16.9080439#map=18/58.1355195/16.9080439,coordinate_fallback,,,publiceringsstatus
2002205,Timmeröarna,Ja,"{""NVRID"": ""2002205"", ""NAMN"": ""Timmeröarna"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",13.741433096171987,59.282860168751114,MultiPolygon,6755.930105898168,492341.7604328685,https://www.openstreetmap.org/?mlat=59.2828602&mlon=13.7414331#map=18/59.2828602/13.7414331,coordinate_fallback,,,publiceringsstatus
2005589,Lisselberget,Ja,"{""NVRID"": ""2005589"", ""NAMN"": ""Lisselberget"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",12.964904612426835,60.73437078127798,Polygon,8854.220680006192,2804909.8725121957,https://www.openstreetmap.org/?mlat=60.7343708&mlon=12.9649046#map=18/60.7343708/12.9649046,coordinate_fallback,,,publiceringsstatus
2001162,Sävasjön,Ja,"{""NVRID"": ""2001162"", ""NAMN"": ""Sävasjön"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",17.307340090842604,60.563605657518124,Polygon,3053.975042190237,414539.2458968012,https://www.openstreetmap.org/?mlat=60.5636057&mlon=17.3073401#map=18/60.5636057/17.3073401,coordinate_fallback,,,publiceringsstatus
2054261,Segersön,Ja,"{""NVRID"": ""2054261"", ""NAMN"": ""Segersön"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",16.930981858894906,59.467481912009475,Polygon,12996.348398930033,7787999.6088489415,https://www.openstreetmap.org/?mlat=59.4674819&mlon=16.9309819#map=18/59.4674819/16.9309819,coordinate_fallback,,,publiceringsstatus
2001214,Tyresta,Nej,"{""NVRID"": ""2001214"", ""NAMN"": ""Tyresta"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",18.281203682860635,59.18422761533218,Polygon,22893.153162932762,19621102.85602754,https://www.openstreetmap.org/?mlat=59.1842276&mlon=18.2812037#map=18/59.1842276/18.2812037,coordinate_fallback,,,publiceringsstatus
2030489,Rädån,Ja,"{""NVRID"": ""2030489"", ""NAMN"": ""Rädån"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",14.490244975475358,61.18141164932991,Polygon,4579.432965780392,413395.97581374086,https://www.openstreetmap.org/?mlat=61.1814116&mlon=14.4902450#map=18/61.1814116/14.4902450,coordinate_fallback,,,publiceringsstatus
2005279,"Tall, Uppland Mörsil",Nej,"{""NVRID"": ""2005279"", ""NAMN"": ""Tall, Uppland Mörsil"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",13.559043770584799,63.31823279665602,Polygon,3.140344322422271,0.7841428399040166,https://www.openstreetmap.org/?mlat=63.3182328&mlon=13.5590438#map=18/63.3182328/13.5590438,coordinate_fallback,,,publiceringsstatus
2059461,Brännsjöarna,Ja,"{""NVRID"": ""2059461"", ""NAMN"": ""Brännsjöarna"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",16.480362484667165,58.71770164870766,MultiPolygon,12396.782227178395,2498038.4443321535,https://www.openstreetmap.org/?mlat=58.7177016&mlon=16.4803625#map=18/58.7177016/16.4803625,coordinate_fallback,,,publiceringsstatus
2061444,Harghults kalkbarrskog,Ja,"{""NVRID"": ""2061444"", ""NAMN"": ""Harghults kalkbarrskog"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",15.49375267733591,57.39346113998074,Polygon,1058.6777377439291,70163.04583397048,https://www.openstreetmap.org/?mlat=57.3934611&mlon=15.4937527#map=18/57.3934611/15.4937527,coordinate_fallback,,,publiceringsstatus
2053023,Tomossen,Nej,"{""NVRID"": ""2053023"", ""NAMN"": ""Tomossen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",14.860055225212012,60.225264120187084,Polygon,3999.3763504627304,665309.9453739808,https://www.openstreetmap.org/?mlat=60.2252641&mlon=14.8600552#map=18/60.2252641/14.8600552,coordinate_fallback,,,publiceringsstatus
2001312,Bråtön,Ja,"{""NVRID"": ""2001312"", ""NAMN"": ""Bråtön"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",16.84726307825288,59.243659832371456,Polygon,2840.95464811498,367973.3341351515,https://www.openstreetmap.org/?mlat=59.2436598&mlon=16.8472631#map=18/59.2436598/16.8472631,coordinate_fallback,,,publiceringsstatus
2014913,Säva mosse,Ja,"{""NVRID"": ""2014913"", ""NAMN"": ""Säva mosse"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",17.516489191799714,60.38387892690421,Polygon,2468.652106678218,266959.28341264924,https://www.openstreetmap.org/?mlat=60.3838789&mlon=17.5164892#map=18/60.3838789/17.5164892,coordinate_fallback,,,publiceringsstatus
2014569,Berga fly,Ja,"{""NVRID"": ""2014569"", ""NAMN"": ""Berga fly"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",15.48841262787154,57.11706655189867,Polygon,4170.370542644365,838782.8399505981,https://www.openstreetmap.org/?mlat=57.1170666&mlon=15.4884126#map=18/57.1170666/15.4884126,coordinate_fallback,,,publiceringsstatus
2040202,Tolleröd,Nej,"{""NVRID"": ""2040202"", ""NAMN"": ""Tolleröd"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",11.887935377342039,58.24337495274764,Polygon,3.1403443235431885,0.7841428404619192,https://www.openstreetmap.org/?mlat=58.2433750&mlon=11.8879354#map=18/58.2433750/11.8879354,coordinate_fallback,,,publiceringsstatus
2001580,Storsele,Ja,"{""NVRID"": ""2001580"", ""NAMN"": ""Storsele"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",18.91736170633298,65.19332744814227,Polygon,4995.54021300994,899883.3296179633,https://www.openstreetmap.org/?mlat=65.1933274&mlon=18.9173617#map=18/65.1933274/18.9173617,coordinate_fallback,,,publiceringsstatus
2012132,Ek,Nej,"{""NVRID"": ""2012132"", ""NAMN"": ""Ek"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",15.585002838031837,57.31426595095787,Polygon,3.140344322161049,0.7841428397661633,https://www.openstreetmap.org/?mlat=57.3142660&mlon=15.5850028#map=18/57.3142660/15.5850028,coordinate_fallback,,,publiceringsstatus
2010915,Strömsholmsskogen,Ja,"{""NVRID"": ""2010915"", ""NAMN"": ""Strömsholmsskogen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",14.467297037809766,57.8468544155902,Polygon,3270.131426800112,188815.0750171885,https://www.openstreetmap.org/?mlat=57.8468544&mlon=14.4672970#map=18/57.8468544/14.4672970,coordinate_fallback,,,publiceringsstatus
2011986,Ek,Nej,"{""NVRID"": ""2011986"", ""NAMN"": ""Ek"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",16.369414833929643,56.72296305711997,MultiPolygon,153.87687180102964,38.42299915627264,https://www.openstreetmap.org/?mlat=56.7229631&mlon=16.3694148#map=18/56.7229631/16.3694148,coordinate_fallback,,,publiceringsstatus
2024569,Brotorpabäck,Ja,"{""NVRID"": ""2024569"", ""NAMN"": ""Brotorpabäck"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",14.34694879471252,57.026781057552135,Polygon,4497.243333954141,513684.10452378716,https://www.openstreetmap.org/?mlat=57.0267811&mlon=14.3469488#map=18/57.0267811/14.3469488,coordinate_fallback,,,publiceringsstatus
2044548,Haboljungs fure,Nej,"{""NVRID"": ""2044548"", ""NAMN"": ""Haboljungs fure"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",13.063164282487381,55.69121476925391,Polygon,2808.460717238117,315793.5577106816,https://www.openstreetmap.org/?mlat=55.6912148&mlon=13.0631643#map=18/55.6912148/13.0631643,coordinate_fallback,,,publiceringsstatus
2025536,Valöns västsida,Nej,"{""NVRID"": ""2025536"", ""NAMN"": ""Valöns västsida"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",11.563837900371585,58.09031331972949,Polygon,894.111244064559,39822.73562040171,https://www.openstreetmap.org/?mlat=58.0903133&mlon=11.5638379#map=18/58.0903133/11.5638379,coordinate_fallback,,,publiceringsstatus
2004810,Sammanvuxna tallar Katrineholm,Ja,"{""NVRID"": ""2004810"", ""NAMN"": ""Sammanvuxna tallar Katrineholm"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",16.17732230478212,58.98954506820051,Polygon,3.1403443221448364,0.7841428397598305,https://www.openstreetmap.org/?mlat=58.9895451&mlon=16.1773223#map=18/58.9895451/16.1773223,coordinate_fallback,,,publiceringsstatus
2040302,Otterberget Hova,Nej,"{""NVRID"": ""2040302"", ""NAMN"": ""Otterberget Hova"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",14.294250554641133,58.91110329202054,Polygon,3.1403443216733864,0.7841428395230589,https://www.openstreetmap.org/?mlat=58.9111033&mlon=14.2942506#map=18/58.9111033/14.2942506,coordinate_fallback,,,publiceringsstatus
2025853,Del av fastigh Kvarnviken 1:59 (Lelång),Nej,"{""NVRID"": ""2025853"", ""NAMN"": ""Del av fastigh Kvarnviken 1:59 (Lelång)"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",12.213701763803746,59.08322205419872,Polygon,1151.4479808756748,73558.7002702807,https://www.openstreetmap.org/?mlat=59.0832221&mlon=12.2137018#map=18/59.0832221/12.2137018,coordinate_fallback,,,publiceringsstatus
2043932,Lomtjärnen,Ja,"{""NVRID"": ""2043932"", ""NAMN"": ""Lomtjärnen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",14.060554188108409,64.01691284082528,Polygon,8927.150153350762,2486402.744560679,https://www.openstreetmap.org/?mlat=64.0169128&mlon=14.0605542#map=18/64.0169128/14.0605542,coordinate_fallback,,,publiceringsstatus
2040431,Rävåsen,Ja,"{""NVRID"": ""2040431"", ""NAMN"": ""Rävåsen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",13.531679060211031,60.38880713030985,Polygon,3193.454385614532,361167.5447839853,https://www.openstreetmap.org/?mlat=60.3888071&mlon=13.5316791#map=18/60.3888071/13.5316791,coordinate_fallback,,,publiceringsstatus
2003410,Furubergsö i Herrestadssjön,Nej,"{""NVRID"": ""2003410"", ""NAMN"": ""Furubergsö i Herrestadssjön"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",13.924174447095275,57.215599121388706,Polygon,1089.2657434090806,83812.11748583664,https://www.openstreetmap.org/?mlat=57.2155991&mlon=13.9241744#map=18/57.2155991/13.9241744,coordinate_fallback,,,publiceringsstatus
2041177,Båven 28,Ja,"{""NVRID"": ""2041177"", ""NAMN"": ""Båven 28"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",16.93319449115235,59.03485196230557,Polygon,954.247661126439,70873.40523763125,https://www.openstreetmap.org/?mlat=59.0348520&mlon=16.9331945#map=18/59.0348520/16.9331945,coordinate_fallback,,,publiceringsstatus
2023889,Nenävuoma,Nej,"{""NVRID"": ""2023889"", ""NAMN"": ""Nenävuoma"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",22.96097129499813,67.1057049557404,Polygon,40742.378059056515,25838412.618863713,https://www.openstreetmap.org/?mlat=67.1057050&mlon=22.9609713#map=18/67.1057050/22.9609713,coordinate_fallback,,,publiceringsstatus
2002055,Tyskö-Nästö-Prästö,Nej,"{""NVRID"": ""2002055"", ""NAMN"": ""Tyskö-Nästö-Prästö"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",15.61800678556202,60.52054728978462,MultiPolygon,6959.2650641031505,981461.3934074065,https://www.openstreetmap.org/?mlat=60.5205473&mlon=15.6180068#map=18/60.5205473/15.6180068,coordinate_fallback,,,publiceringsstatus
2013544,Holmhällar,Ja,"{""NVRID"": ""2013544"", ""NAMN"": ""Holmhällar"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",18.2929742866877,56.93107412083419,Polygon,2004.934628209931,57440.0095254361,https://www.openstreetmap.org/?mlat=56.9310741&mlon=18.2929743#map=18/56.9310741/18.2929743,coordinate_fallback,,,publiceringsstatus
2057701,Sydvästra Sirkön,Nej,"{""NVRID"": ""2057701"", ""NAMN"": ""Sydvästra Sirkön"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",14.722349290705688,56.6051552016184,Polygon,6907.776328177666,1493719.3251547953,https://www.openstreetmap.org/?mlat=56.6051552&mlon=14.7223493#map=18/56.6051552/14.7223493,coordinate_fallback,,,publiceringsstatus
2001597,Kryddgrovan,Ja,"{""NVRID"": ""2001597"", ""NAMN"": ""Kryddgrovan"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",19.566473045177336,64.98041057642435,Polygon,557.0034187152833,17729.570960068282,https://www.openstreetmap.org/?mlat=64.9804106&mlon=19.5664730#map=18/64.9804106/19.5664730,coordinate_fallback,,,publiceringsstatus
2004446,Skommarrevets Djurskyddsområde,Nej,"{""NVRID"": ""2004446"", ""NAMN"": ""Skommarrevets Djurskyddsområde"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",17.31736575941132,60.82385413062313,Polygon,1176.2587442128547,106865.19869843284,https://www.openstreetmap.org/?mlat=60.8238541&mlon=17.3173658#map=18/60.8238541/17.3173658,coordinate_fallback,,,publiceringsstatus
2041571,Stora Les branter,Ja,"{""NVRID"": ""2041571"", ""NAMN"": ""Stora Les branter"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",11.916593366226246,58.98299625198775,Polygon,19386.324128208475,7374957.293866934,https://www.openstreetmap.org/?mlat=58.9829963&mlon=11.9165934#map=18/58.9829963/11.9165934,coordinate_fallback,,,publiceringsstatus
2003071,"Översjön, Getholmen",Nej,"{""NVRID"": ""2003071"", ""NAMN"": ""Översjön, Getholmen"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",17.844243381920446,59.454347289107915,Polygon,538.4015505264985,22360.535101289363,https://www.openstreetmap.org/?mlat=59.4543473&mlon=17.8442434#map=18/59.4543473/17.8442434,coordinate_fallback,,,publiceringsstatus
2040237,"Byn, Byn södra",Nej,"{""NVRID"": ""2040237"", ""NAMN"": ""Byn, Byn södra"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",12.462944441815107,58.93127430855819,Polygon,3.140344322286899,0.784142839830442,https://www.openstreetmap.org/?mlat=58.9312743&mlon=12.4629444#map=18/58.9312743/12.4629444,coordinate_fallback,,,publiceringsstatus
2003349,Vargsätra 1:1,Nej,"{""NVRID"": ""2003349"", ""NAMN"": ""Vargsätra 1:1"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",18.58127506272595,59.639120778017215,Polygon,3.1403443231936383,0.7841428402877036,https://www.openstreetmap.org/?mlat=59.6391208&mlon=18.5812751#map=18/59.6391208/18.5812751,coordinate_fallback,,,publiceringsstatus
2011233,"En hängek,  Munkebo",Nej,"{""NVRID"": ""2011233"", ""NAMN"": ""En hängek,  Munkebo"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",15.652470196000907,58.31749289511934,Polygon,3.140344321517118,0.7841428394429943,https://www.openstreetmap.org/?mlat=58.3174929&mlon=15.6524702#map=18/58.3174929/15.6524702,coordinate_fallback,,,publiceringsstatus
2000170,Husby,Ja,"{""NVRID"": ""2000170"", ""NAMN"": ""Husby"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",17.63514594056494,59.36204054482628,Polygon,2332.40268375316,195735.03402097736,https://www.openstreetmap.org/?mlat=59.3620405&mlon=17.6351459#map=18/59.3620405/17.6351459,coordinate_fallback,,,publiceringsstatus
2005272,"Almbestånd, Kalberget",Nej,"{""NVRID"": ""2005272"", ""NAMN"": ""Almbestånd, Kalberget"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",14.451293253366455,64.39550048803859,Polygon,3.1403443218972718,0.784142839632856,https://www.openstreetmap.org/?mlat=64.3955005&mlon=14.4512933#map=18/64.3955005/14.4512933,coordinate_fallback,,,publiceringsstatus
2055742,Väsmestorp,Nej,"{""NVRID"": ""2055742"", ""NAMN"": ""Väsmestorp"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",13.344215019181867,58.14402806645605,Polygon,3425.4042818673997,194164.9856534127,https://www.openstreetmap.org/?mlat=58.1440281&mlon=13.3442150#map=18/58.1440281/13.3442150,coordinate_fallback,,,publiceringsstatus
2010894,Rösjö mosse,Ja,"{""NVRID"": ""2010894"", ""NAMN"": ""Rösjö mosse"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Ja""}",13.380434587506233,58.26008751972366,Polygon,35049.714698065356,8598356.9880952,https://www.openstreetmap.org/?mlat=58.2600875&mlon=13.3804346#map=18/58.2600875/13.3804346,coordinate_fallback,,,publiceringsstatus
2025507,Stora Öjasjön,Nej,"{""NVRID"": ""2025507"", ""NAMN"": ""Stora Öjasjön"", ""DATA_FRILUFTSLIV_PUBLICERAT"": ""Nej""}",14.079184531152485,58.065226640466484,Polygon,1006.6033585344147,70474.65393306494,https://www.openstreetmap.org/?mlat=58.0652266&mlon=14.0791845#map=18/58.0652266/14.0791845,coordinate_fallback,,,publiceringsstatus
