tags,id,osm_type,toilets_num,distance_m
"{'access': 'customers', 'amenity': 'toilets', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Finnhamn_202508_11.jpg/3024px-Finnhamn_202508_11.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'level': '1', 'name': 'Toaletter Finnhamns Krog', 'seasonal': 'summer', 'toilets:disposal': 'flush', 'toilets:handwashing': 'yes', 'toilets:paper_supplied': 'yes', 'toilets:position': 'seated', 'unisex': 'yes', 'wheelchair': 'no', 'wikimedia_commons': 'Category:SAT_Finnhamn_Krog_toilet'}",13061745475,node,1,27.143033867585224
"{'access': 'yes', 'amenity': 'toilets', 'changing_table': 'no', 'fee': 'no', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'no', 'toilets:num_chambers': '3', 'wheelchair': 'no'}",13061781619,node,3,52.48433636977908
"{'access': 'yes', 'amenity': 'toilets', 'changing_table': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Ingmars%C3%B6_202508_SAT_11.jpg/1536px-Ingmars%C3%B6_202508_SAT_11.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'opening_hours': '24/7', 'toilets:disposal': 'pitlatrine', 'toilets:num_chambers': '2', 'unisex': 'yes', 'wheelchair': 'no', 'wikimedia_commons': 'Category:Ingmarsö_bygdegård_Urkan_toilets_13063312449'}",13063312449,node,2,23.145495905887646
"{'access': 'customers', 'amenity': 'toilets', 'changing_table': 'no', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Ingmars%C3%B6_202508_SAT_08.jpg/1280px-Ingmars%C3%B6_202508_SAT_08.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'no', 'wheelchair': 'no', 'wikimedia_commons': 'Category:Ingmarsö bageri toilets 13063317163'}",13063317163,node,1,21.601718562497442
"{'access': 'yes', 'amenity': 'toilets', 'changing_table': 'no', 'check_date': '2025-08-12', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Finnhamn_20250811_SAT_01.jpg/1536px-Finnhamn_20250811_SAT_01.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'name': 'Södra Paradisviken Toaletter', 'opening_hours': '24/7', 'toilets:disposal': 'pitlatrine', 'unisex': 'yes', 'wheelchair': 'no', 'wikimedia_commons': 'Category:Paradisviken_toalett_node_13065225866'}",13065225866,node,1,55.80252576075828
"{'access': 'customers', 'amenity': 'toilets', 'check_date': '2025-08-13', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Vandrarhem_Bull_August_g%C3%A5rd_20250813_14.jpg/1536px-Vandrarhem_Bull_August_g%C3%A5rd_20250813_14.jpg', 'image:license': 'CC-0', 'level': '0', 'name': 'Toalett BullAugust', 'opening_hours': '24/7', 'operator:wikidata': 'Q135110019', 'toilets:disposal': 'flush', 'toilets:handwashing': 'yes', 'toilets:num_chambers': '2', 'unisex': 'yes', 'wheelchair': 'no', 'wikimedia_commons': 'Category:Bull-August'}",13067993747,node,2,25.204116309828176
"{'access': 'yes', 'amenity': 'toilets', 'changing_table': 'no', 'check_date': '2025-04-23', 'image': 'https://upload.wikimedia.org/wikipedia/commons/7/7b/SATN%C3%A5ttar%C3%B6_2025_april_toalett.jpg', 'image:license': 'CC-.0', 'image:license:wikidata': 'Q6938433', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'yes', 'unisex': 'yes', 'wheelchair': 'no', 'wikimedia_commons': 'Category:Nåttarö_toilet_13081283759'}",13081283759,node,1,121.19974250277339
"{'access': 'yes', 'amenity': 'toilets', 'check_date': '2025-08-25', 'drinking_water': 'yes', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/SAT_Grinda_20250825_vandring_dokumentera_11.jpg/3024px-SAT_Grinda_20250825_vandring_dokumentera_11.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'name': 'Cissi', 'opening_hours': '24/7', 'source': 'survey', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'yes', 'toilets:num_chambers': '2', 'toilets:paper_supplied': 'yes', 'toilets:position': 'seated', 'toilets:wheelchair': 'no', 'unisex': 'yes', 'wheelchair': 'no', 'wikimedia_commons': 'Category:Grinda, public toilets Cissi 13098060270'}",13098060270,node,2,19.679502389635065
"{'access': 'customers', 'amenity': 'toilets', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Grinda_20250825_vandring_03.jpg/3024px-Grinda_20250825_vandring_03.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'toilets:disposal': 'flush', 'toilets:handwashing': 'yes', 'toilets:num_chambers': '3', 'toilets:position': 'seated', 'unisex': 'yes', 'wheelchair': 'yes', 'wikimedia_commons': 'Category:Grinda,_public_toilets_Grinda_Wärdshus'}",13098083627,node,3,12.750600612526062
"{'access': 'yes', 'amenity': 'toilets', 'changing_table': 'no', 'drinking_water': 'yes', 'image': 'https://upload.wikimedia.org/wikipedia/commons/4/4d/SAT_Grinda_20250825_Batch_4.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'yes', 'toilets:paper_supplied': 'yes', 'toilets:wheelchair': 'no', 'unisex': 'yes', 'wheelchair': 'no', 'wikimedia_commons': 'Category:Grinda,_public_toilets_13098115083'}",13098115083,node,1,40.24493755303562
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'changing_table': 'no', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/SAT_Arholma_20250813_09.jpg/960px-SAT_Arholma_20250813_09.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'name': 'Arholma dansbana Toaletter', 'opening_hours': '24/7', 'toilets:disposal': 'bucket', 'toilets:handwashing': 'no', 'unisex': 'yes', 'wheelchair': 'no', 'wikimedia_commons': 'Category:SAT_Arholma_bryggan_toaletter'}",292553972,way,1,4.479830449374278
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'fee': 'no', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'yes', 'unisex': 'yes', 'wikimedia_commons': 'Category:Nåttarö_public_toilet_322935651'}",322935651,way,1,38.707324204910776
"{'access': 'yes', 'amenity': 'toilets', 'building': 'service', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/%C3%96stemarsfladen_toalett_11.jpg/2560px-%C3%96stemarsfladen_toalett_11.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'level': '0', 'name': 'toaletter Östemarsfladen', 'opening_hours': '24/7', 'operator': 'Skärgårdsstiftelsen', 'operator:wikidata': 'Q10670989', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'no', 'toilets:number': '8', 'unisex': 'yes', 'wheelchair': 'no'}",322935663,way,8,11.426538547396696
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'changing_table': 'no', 'check_date': '2025-08-25', 'drinking_water': 'yes', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/e/e4/SAT_Grinda_Linn_20250825_01.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'indoor': 'yes', 'name': 'Lena', 'opening_hours': '24/7', 'operator': 'Grinda Wärdshus AB', 'operator:wikidata': 'Q133502889', 'source': 'Bing', 'toilets:handwashing': 'yes', 'toilets:num_chambers': '2', 'toilets:paper_supplied': 'yes', 'toilets:position': 'seated', 'toilets:wheelchair': 'no', 'unisex': 'yes', 'wheelchair': 'no', 'wikimedia_commons': 'Category:Grinda,_public_toilets_Lena_427182337'}",427182337,way,2,6.082448298409143
"{'access': 'yes', 'amenity': 'toilets', 'building': 'toilets', 'changing_table': 'no', 'check_date': '2025-08-11', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/202508_Finnhamn_SAT_10.jpg/2560px-202508_Finnhamn_SAT_10.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'opening_hours': '24/7', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'yes', 'toilets:num_chambers': '3', 'toilets:paper_supplied': 'yes', 'toilets:position': 'seated', 'toilets:wheelchair': 'no', 'unisex': 'yes', 'wheelchair': 'no', 'wikimedia_commons': 'Category:Finnhamn,_public_toilets_506814565'}",506814565,way,3,13.944840209777816
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'image': 'https://upload.wikimedia.org/wikipedia/commons/5/51/SAT_Lid%C3%B6_toaletter.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'level': '0', 'operator': 'Skärgårdsstiftelsen', 'operator:wikidata': 'Q10670989', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'no', 'toilets:num_chambers': '2', 'toilets:paper_supplied': 'yes', 'toilets:wheelchair': 'no', 'wikimedia_commons': 'Category:Lidö_toilet_507890625'}",507890625,way,2,83.2087149381446
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'drinking_water': 'no', 'fee': 'no', 'operator': 'Skärgårdsstiftelsen', 'toilets:disposal': 'bucket', 'toilets:position': 'seated', 'unisex': 'yes'}",703944414,way,1,180.79792643696163
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'fee': 'no', 'level': '0', 'operator': 'Skärgårdsstiftelsen', 'toilets:disposal': 'bucket', 'toilets:position': 'seated', 'unisex': 'yes'}",833809121,way,1,7.443069200419199
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'check_date': '2025-08-25', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/SAT_Grinda_20250825_Batch_7.jpg/3024px-SAT_Grinda_20250825_Batch_7.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'name': 'Hanna', 'opening_hours': '24/7', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'no', 'toilets:num_chambers': '2', 'toilets:paper_supplied': 'yes', 'toilets:position': 'seated', 'toilets:wheelchair': 'no', 'wikimedia_commons': 'Category:Grinda,_public_toilets_940431496'}",940431496,way,2,101.66745755077112
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/6/68/SATN%C3%A5ttar%C3%B6_2025_april_%28263%29_toaletter.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'opening_hours': 'same as Nåttarö Krog', 'toilets:disposal': 'flush', 'toilets:number': '3', 'unisex': 'yes', 'wheelchair': 'limited', 'wikimedia_commons': 'Category:Nåttarö_restaurant_toilets'}",1089639090,way,3,91.65502089294262
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'check_date': '2025-08-01', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/N%C3%A5ttar%C3%B6_20250801_08.jpg/2560px-N%C3%A5ttar%C3%B6_20250801_08.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'operator': 'Nåttarö gård och resort', 'operator:wikidata': 'Q134691316', 'toilets:handwashing': 'yes', 'toilets:paper_supplied': 'yes', 'toilets:wheelchair': 'no', 'wheelchair': 'no', 'wikimedia_commons': 'Category:Nåttarö_toilet_1089664761'}",1089639096,way,1,164.89967918128005
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'image': 'https://upload.wikimedia.org/wikipedia/commons/d/da/N%C3%A5ttar%C3%B6_20250801_08.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'operator': 'Nåttarö gård och resort', 'operator:wikidata': 'Q134691316', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'yes', 'toilets:wheelchair': 'no', 'unisex': 'yes', 'wikimedia_commons': 'Category:Nåttarö_toilet_1089664761'}",1089664761,way,1,192.03892772307483
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'changing_table': 'no', 'check_date': '2025-04-22', 'drinking_water': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/SAT_Sandhamn_2025_april_Toaletter_Sandhamn.jpg/960px-SAT_Sandhamn_2025_april_Toaletter_Sandhamn.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'no', 'toilets:num_chambers': '2', 'unisex': 'yes', 'wheelchair': 'no', 'wikimedia_commons': 'Category:Sandhamn_public_toilet_1145185653'}",1145185653,way,2,6.554797589010888
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'changing_table': 'no', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'no', 'unisex': 'yes', 'wheelchair': 'no'}",1145185654,way,1,6.509655746186574
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Finnhamn_202508_16.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'opening_hours': '24/7', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'no', 'toilets:num_chambers': '3', 'toilets:position': 'seated', 'toilets:wheelchair': 'yes', 'unisex': 'yes', 'wheelchair': 'yes', 'wikimedia_commons': 'Category:Finnhamn,_public_toilets_sliphuset'}",1305192614,way,3,14.288012301038451
"{'amenity': 'toilets', 'building': 'yes'}",1305276862,way,1,25.480804560191604
"{'access': 'customers', 'amenity': 'toilets', 'building': 'yes', 'changing_table': 'no', 'toilets:disposal': 'flush', 'unisex': 'yes', 'wheelchair': 'no'}",1305279425,way,1,8.499700746957226
"{'access': 'customers', 'amenity': 'toilets', 'building': 'yes', 'unisex': 'yes'}",1305281226,way,1,33.32619923377907
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'changing_table': 'no', 'check_date': '2025-04-20', 'description': 'Enkel torrtoalett med träväggar', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/4/47/SAT_Fj%C3%A4rdl%C3%A5ng_2025_april_toalett_reception.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'opening_hours': '24/7', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'no', 'toilets:num_chambers': '4', 'toilets:paper_supplied': 'yes', 'toilets:wheelchair': 'limited', 'unisex': 'yes', 'water': 'no', 'wikimedia_commons': 'Category:Fjärdlång_public_toilet_1416467437'}",1416467437,way,4,93.40330552841958
"{'access': 'yes', 'amenity': 'toilets', 'building': 'service', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/%C3%96stemarsfladen_Toaletter_5.jpg/1280px-%C3%96stemarsfladen_Toaletter_5.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'level': '1', 'name': 'toaletter Östemarsfladen', 'opening_hours': '24/7', 'operator': 'Skärgårdsstiftelsen', 'operator:wikidata': 'Q10670989', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'no', 'toilets:number': '4', 'unisex': 'yes', 'wheelchair': 'no', 'wikimedia_commons': 'Category:Östemarsfladen_toalett'}",1418915972,way,4,11.39208202223321
"{'access': 'customers', 'amenity': 'toilets', 'building': 'yes', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Arholma_20250816_02.jpg/1280px-Arholma_20250816_02.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'male': 'yes', 'name': 'Toalett Herrar Dansbanan', 'toilets:disposal': 'flush', 'toilets:num_chambers': '2', 'toilets:paper_supplied': 'yes', 'toilets:wheelchair': 'no', 'wikimedia_commons': 'Category:Arholma_Dansbana_toilets_13072501854'}",1422474180,way,2,19.170922968402554
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'changing_table': 'no', 'check_date': '2025-04-19', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/5/5b/SAT_Finnhamn_Ragnars_kiosk_toalett.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'name': 'Toalett Ragnars kiosk', 'opening_hours': '24/7', 'seasonal': 'summer', 'toilets:disposal': 'flush', 'toilets:handwashing': 'no', 'toilets:num_chambers': '1', 'toilets:paper_supplied': 'yes', 'unisex': 'yes', 'wheelchair': 'no', 'wikimedia_commons': 'Category:Ragnars_kiosk,_public_toilets'}",1422810843,way,1,8.504197495530343
"{'access': 'yes', 'amenity': 'toilets', 'changing_table': 'yes', 'check_date': '2025-08-03', 'fee': 'no', 'handicap': 'yes', 'image': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/R%C3%A5n%C3%B6_20250803_05.jpg/1280px-R%C3%A5n%C3%B6_20250803_05.jpg', 'image:license': 'CC-O', 'image:license:wikidata': 'Q6938433', 'note': 'Sköts av Skärgårdsstiftelsen och felanmäls dit. Har ramp för rullstol.', 'opening_hours': '24/7', 'operator': 'Skärgårdsstiftelsen', 'operator:wikidata': 'Q10670989', 'portable': 'no', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'no', 'toilets:num_chambers': '3', 'toilets:position': 'toilets:position=seated', 'unisex': 'yes', 'wheelchair': 'yes', 'wikimedia_commons': 'Category:Rånö_public_toilet_13045581191'}",1423399408,way,3,8.888114729541536
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'check_date': '2025-04-20', 'fee': 'no', 'fixme': 'https://www.openstreetmap.org/note/4919480', 'image': 'https://upload.wikimedia.org/wikipedia/commons/7/76/SAT_Fj%C3%A4rdl%C3%A5ng_2025_april_toaletter_brygga.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'opening_hours': '24/7', 'toilets:disposal': 'pitlatrine', 'toilets:handwashing': 'no', 'toilets:num_chambers': '2', 'toilets:paper_supplied': 'yes', 'toilets:wheelchair': 'limited', 'unisex': 'yes', 'water': 'no', 'wikimedia_commons': 'Category:Fjärdlång_public_toilet_1423491288'}",1423491288,way,2,142.4576338302158
"{'access': 'yes', 'amenity': 'toilets', 'building': 'yes', 'check_date': '2025-08-25', 'drinking_water': 'yes', 'fee': 'no', 'image': 'https://upload.wikimedia.org/wikipedia/commons/2/2a/SAT_Grinda_20250825_vandring_dokumentera_05.jpg', 'image:license': 'CC-0', 'image:license:wikidata': 'Q6938433', 'name': 'Misse', 'opening_hours': '24/7', 'source': 'survey', 'toilets:handwashing': 'yes', 'toilets:num_chambers': '3', 'toilets:paper_supplied': 'yes', 'toilets:position': 'seated', 'toilets:wheelchair': 'yes', 'wheelchair': 'no', 'wikimedia_commons': 'Category:Grinda,_public_toilets_Misse_863423239'}",1424973417,way,3,19.46815798897777
